julday,date_time,V_ugal,vert_mm,areal_mm,WDD_tam,potential,dilation_ppb,earthtide,,,wl_ft,,,,,,,,
2456403.563,4/21/2013 1:30,35.61215329,-60.25576336,-273.9286831,345.9779083,11341.84856,-13.59062875,3.075962761,,,4429.09,,,,,,,,
2456403.604,4/21/2013 2:30,55.49888889,-93.90412001,-426.8974534,543.5783927,17675.71055,-21.17964246,10.45817633,,,4429.1,,,,,,,,
2456403.646,4/21/2013 3:30,65.40599482,-110.6669432,-503.1029121,642.0183262,20831.09225,-24.96031135,15.50646017,,,4429.11,,,,,,,,
2456403.688,4/21/2013 4:30,62.98854724,-106.5766219,-484.5079054,617.9978524,20061.14289,-24.03778474,16.70628993,,,4429.1,,,,,,,,
2456403.729,4/21/2013 5:30,48.76656328,-82.51302507,-375.1124048,476.684015,15531.48627,-18.61050731,13.51435272,,,4429.09,,,,,,,,
2456403.771,4/21/2013 6:30,25.99668272,-43.98638716,-199.9664835,250.4357499,8279.351796,-9.921251365,6.487886168,,,4429.07,,,,,,,,
2456403.813,4/21/2013 7:30,-0.082776288,0.14005748,0.636715209,-8.697465072,-26.87287666,0.030978894,-2.870161049,,,4429.03,,,,,,,,
2456403.854,4/21/2013 8:30,-23.46105117,39.69609859,180.4624056,-240.9909161,-7472.779007,8.95240532,-12.48640883,,,4429,,,,,,,,
2456403.896,4/21/2013 9:30,-38.75574832,65.57472616,298.1092161,-392.9635487,-12344.09136,14.78904279,-20.20533073,,,4429,,,,,,,,
2456403.938,4/21/2013 10:30,-42.49751589,71.90579689,326.8908922,-430.1428576,-13535.83242,16.21694559,-24.27567781,,,4429.01,,,,,,,,
2456403.979,4/21/2013 11:30,-34.00101838,57.52972309,261.5358334,-345.7191463,-10829.72501,12.97458157,-23.73838536,,,4429.03,,,,,,,,
2456404.021,4/21/2013 12:30,-15.59637395,26.38906472,119.9673084,-162.845158,-4967.904346,5.951151396,-18.64766805,,,4429.05,,,,,,,,
2456404.063,4/21/2013 13:30,7.874764658,-13.3241018,-60.57268975,70.3710144,2507.578583,-3.005712924,-10.08536301,,,4429.07,,,,,,,,
2456404.104,4/21/2013 14:30,30.22398015,-51.13897441,-232.4828553,292.439427,9625.73257,-11.5344381,0.043400213,,,4429.07,,,,,,,,
2456404.146,4/21/2013 15:30,45.49065278,-76.9701845,-349.9141012,444.1335998,14488.1192,-17.36038109,9.411436376,,,4429.08,,,,,,,,
2456404.188,4/21/2013 16:30,49.53880435,-83.81965696,-381.0524831,484.3572306,15777.44259,-18.90520365,15.80288868,,,4429.07,,,,,,,,
2456404.229,4/21/2013 17:30,41.24063572,-69.77915564,-317.22297,401.9041738,13134.5023,-15.73852427,17.66817367,,,4429.06,,,,,,,,
2456404.271,4/21/2013 18:30,22.88485613,-38.72117657,-176.0303134,219.5157209,7288.244934,-8.733741504,14.55884552,,,4429.04,,,,,,,,
2456404.313,4/21/2013 19:30,-0.357106708,0.604224549,2.746864796,-11.42329323,-114.246242,0.13566663,7.305697046,,,4429.03,,,,,,,,
2456404.354,4/21/2013 20:30,-21.80327925,36.89114848,167.710824,-224.5188041,-6944.783924,8.319779928,-2.143273422,,,4429.01,,,,,,,,
2456404.396,4/21/2013 21:30,-35.10550085,59.39850744,270.0315126,-356.6936107,-11181.49916,13.39606515,-11.21381115,,,4429.02,,,,,,,,
2456404.438,4/21/2013 22:30,-36.03912026,60.97819149,277.2129131,-365.9703292,-11478.85397,13.75234537,-17.40645238,,,4429.02,,,,,,,,
2456404.479,4/21/2013 23:30,-23.71603929,40.12753848,182.4237742,-243.5245534,-7553.99191,9.049711803,-19.00829586,,,4429.03,,,,,,,,
2456404.521,4/22/2013 0:30,-0.872437011,1.476163423,6.710785489,-16.54376748,-278.3773031,0.332322773,-15.5974409,,,4429.06,,,,,,,,
2456404.563,4/22/2013 1:30,26.83727279,-45.40866556,-206.4323023,258.7881014,8547.077058,-10.24203049,-8.178246489,,,4429.07,,,,,,,,
2456404.604,4/22/2013 2:30,52.32074727,-88.52670438,-402.451188,511.9994379,16663.48256,-19.966826,1.099837067,,,4429.1,,,,,,,,
2456404.646,4/22/2013 3:30,68.88055451,-116.5458982,-529.8292253,676.5425786,21937.72845,-26.28624446,9.554660872,,,4429.1,,,,,,,,
2456404.688,4/22/2013 4:30,71.91283223,-121.6765121,-553.1535055,706.6721864,22903.49925,-27.44339753,14.7274388,,,4429.1,,,,,,,,
2456404.729,4/22/2013 5:30,60.05512296,-101.613268,-461.9440058,588.8504814,19126.85659,-22.91835531,15.05803476,,,4429.08,,,,,,,,
2456404.771,4/22/2013 6:30,35.52993414,-60.11664857,-273.2962534,345.1609545,11315.66203,-13.55925295,10.29237159,,,4429.05,,,,,,,,
2456404.813,4/22/2013 7:30,3.631327507,-6.144206143,-27.93217119,28.20696831,1156.057359,-1.386367078,1.526857433,,,4429.01,,,,,,,,
2456404.854,4/22/2013 8:30,-28.50748996,48.23467301,219.2796128,-291.1338238,-9080.053695,10.87818609,-9.095790795,,,4428.98,,,,,,,,
2456404.896,4/22/2013 9:30,-53.57879944,90.65532865,412.1281253,-540.249767,-17065.18595,20.44569456,-18.93555041,,,4428.98,,,,,,,,
2456404.938,4/22/2013 10:30,-65.82240344,111.3715066,506.3059272,-661.9058361,-20964.73485,25.11799877,-25.4987904,,,4428.98,,,,,,,,
2456404.979,4/22/2013 11:30,-62.4142652,105.6049367,480.0905279,-628.041567,-19879.25367,23.81741288,-27.02559687,,,4429,,,,,,,,
2456405.021,4/22/2013 12:30,-44.19206664,74.77297676,339.9253766,-446.9804148,-14075.54144,16.86360622,-22.90065999,,,4429.03,,,,,,,,
2456405.063,4/22/2013 13:30,-15.5215571,26.26247461,119.3918172,-162.1017556,-4944.075418,5.922600401,-13.81244673,,,4429.05,,,,,,,,
2456405.104,4/22/2013 14:30,16.70471424,-28.2643765,-128.492662,158.108004,5319.889417,-6.375326206,-1.631685752,,,4429.06,,,,,,,,
2456405.146,4/22/2013 15:30,44.73614402,-75.69355568,-344.1104198,436.6365777,14247.81057,-17.07245162,10.97457539,,,4429.07,,,,,,,,
2456405.188,4/22/2013 16:30,61.9164859,-104.7626941,-476.2616096,607.345534,19719.69477,-23.62867344,21.13009307,,,4429.06,,,,,,,,
2456405.229,4/22/2013 17:30,64.42817767,-109.0124766,-495.5815426,632.3024459,20519.6606,-24.58716475,26.426144,,,4429.05,,,,,,,,
2456405.271,4/22/2013 18:30,52.34817974,-88.57312011,-402.6621985,512.272015,16672.21971,-19.97729455,25.53659261,,,4429.05,,,,,,,,
2456405.313,4/22/2013 19:30,29.68461731,-50.22637249,-228.3340764,287.0801584,9453.947225,-11.32861086,18.60766976,,,4429.04,,,,,,,,
2456405.354,4/22/2013 20:30,3.329703101,-5.633857647,-25.61207625,25.20993903,1059.990946,-1.271263634,7.291629298,,,4429.02,,,,,,,,
2456405.396,4/22/2013 21:30,-18.82114052,31.84536976,144.7722129,-194.887392,-5994.982234,7.181760492,-5.623781776,,,4429.02,,,,,,,,
2456405.438,4/22/2013 22:30,-30.07089681,50.8799574,231.3053383,-306.6682965,-9577.9938,11.47480066,-16.92216266,,,4429.03,,,,,,,,
2456405.479,4/22/2013 23:30,-26.81393065,45.36917066,206.2527545,-274.3061178,-8540.660445,10.23190381,-23.821088,,,4429.04,,,,,,,,
2456405.521,4/23/2013 0:30,-9.57132386,16.19467997,73.62262313,-102.978479,-3048.945073,3.651920964,-24.74381686,,,4429.05,,,,,,,,
2456405.563,4/23/2013 1:30,17.12519315,-28.97582681,-131.7269857,162.2860068,5453.81061,-6.535785934,-19.76467464,,,4429.07,,,,,,,,
2456405.604,4/23/2013 2:30,45.95196917,-77.75073184,-353.4625469,448.7173759,14635.04701,-17.53642489,-10.58485495,,,4429.09,,,,,,,,
2456405.646,4/23/2013 3:30,68.75291406,-116.3299306,-528.847415,675.2743053,21897.07537,-26.23753535,-0.039882932,,,4429.1,,,,,,,,
2456405.688,4/23/2013 4:30,78.69115268,-133.1454303,-605.2923464,774.0235824,25062.37273,-30.03008485,8.713488231,,,4429.1,,,,,,,,
2456405.729,4/23/2013 5:30,72.02668949,-121.8691586,-554.0292956,707.8035058,22939.76242,-27.48684681,13.08649162,,,4429.09,,,,,,,,
2456405.771,4/23/2013 6:30,49.08741152,-83.05590029,-377.5803694,479.872058,15633.67541,-18.7329468,11.76469532,,,4429.06,,,,,,,,
2456405.813,4/23/2013 7:30,14.22678481,-24.07171989,-109.4324287,133.4865645,4530.67678,-5.429719002,5.040575581,,,4429.02,,,,,,,,
2456405.854,4/23/2013 8:30,-25.18880809,42.61946329,193.7523118,-258.1584196,-8023.064084,9.611737811,-5.297573938,,,4428.99,,,,,,,,
2456405.896,4/23/2013 9:30,-60.50369412,102.3722504,465.3944151,-609.0575679,-19270.74286,23.08831634,-16.46154451,,,4428.98,,,,,,,,
2456405.938,4/23/2013 10:30,-83.80122904,141.7916795,644.5990538,-840.5487627,-26690.93357,31.97893144,-25.38991649,,,4428.98,,,,,,,,
2456405.979,4/23/2013 11:30,-89.77201441,151.8942484,690.5263349,-899.8762514,-28592.60971,34.25745381,-29.51213735,,,4428.99,,,,,,,,
2456406.021,4/23/2013 12:30,-76.99276394,130.2717566,592.2283402,-772.8978406,-24522.45911,29.38074057,-27.37144925,,,4429.01,,,,,,,,
2456406.063,4/23/2013 13:30,-48.31011524,81.74071499,371.6014065,-487.8985632,-15387.12681,18.43510231,-18.97919421,,,4429.04,,,,,,,,
2456406.104,4/23/2013 14:30,-10.21590094,17.28530439,78.58071003,-109.3831874,-3254.240821,3.897899207,-5.838021167,,,4429.06,,,,,,,,
2456406.146,4/23/2013 15:30,28.6718825,-48.51282519,-220.5441202,277.0173259,9131.394411,-10.94213927,9.364873741,,,4429.08,,,,,,,,
2456406.188,4/23/2013 16:30,59.68941721,-100.9944939,-459.1309972,585.216721,19010.38047,-22.77879767,23.33622987,,,4429.09,,,,,,,,
2456406.229,4/23/2013 17:30,76.275989,-129.0589734,-586.7149074,750.025802,24293.15079,-29.1084298,32.91770389,,,4429.08,,,,,,,,
2456406.271,4/23/2013 18:30,75.64487013,-127.9911203,-581.8603411,743.7548184,24092.14144,-28.86758737,35.83780138,,,4429.08,,,,,,,,
2456406.313,4/23/2013 19:30,59.5126637,-100.695427,-457.7714091,583.4604458,18954.08504,-22.71134643,31.3001835,,,4429.07,,,,,,,,
2456406.354,4/23/2013 20:30,33.6441414,-56.92588725,-258.7907356,326.4231603,10715.04304,-12.83961212,20.24634705,,,4429.05,,,,,,,,
2456406.396,4/23/2013 21:30,6.284948665,-10.63413314,-48.34382513,54.57413266,2001.22725,-2.399020322,5.191060225,,,4429.05,,,,,,,,
2456406.438,4/23/2013 22:30,-14.1199632,23.89097773,108.6107569,-148.1751043,-4497.672222,5.387735578,-10.36622697,,,4429.05,,,,,,,,
2456406.479,4/23/2013 23:30,-21.29393404,36.02933639,163.7929406,-219.4577995,-6782.559097,8.125407767,-22.82614498,,,4429.05,,,,,,,,
2456406.521,4/24/2013 0:30,-12.90562279,21.83631376,99.2700505,-136.109059,-4110.908668,4.924328904,-29.43889478,,,4429.06,,,,,,,,
2456406.563,4/24/2013 1:30,8.758591927,-14.81953754,-67.3710891,79.15298343,2789.074754,-3.342991872,-29.04618562,,,4429.08,,,,,,,,
2456406.604,4/24/2013 2:30,37.41530338,-63.30669332,-287.7985136,363.8945407,11916.14613,-14.27873217,-22.38890897,,,4429.09,,,,,,,,
2456406.646,4/24/2013 3:30,64.50659065,-109.1451514,-496.1846953,633.0815805,20544.63488,-24.61708807,-11.87818432,,,4429.1,,,,,,,,
2456406.688,4/24/2013 4:30,81.52498976,-137.9402827,-627.0902212,802.1814254,25964.94082,-31.11151062,-0.891441967,,,4429.1,,,,,,,,
2456406.729,4/24/2013 5:30,82.29735417,-139.2471233,-633.0312483,809.8558666,26210.93643,-31.40625402,7.197608028,,,4429.09,,,,,,,,
2456406.771,4/24/2013 6:30,64.63116765,-109.3559357,-497.1429416,634.3194144,20584.31226,-24.66462813,9.967456824,,,4429.06,,,,,,,,
2456406.813,4/24/2013 7:30,30.92843356,-52.33090959,-237.901511,299.4390844,9850.098742,-11.80326587,6.603397874,,,4429.02,,,,,,,,
2456406.854,4/24/2013 8:30,-12.34695232,20.89104332,94.97275724,-130.557944,-3932.973901,4.711133639,-1.914148057,,,4428.98,,,,,,,,
2456406.896,4/24/2013 9:30,-56.18268633,95.06110527,432.1572233,-566.122757,-17894.51564,21.43936862,-13.11469899,,,4428.96,,,,,,,,
2456406.938,4/24/2013 10:30,-91.12981981,154.1916551,700.970574,-913.3678073,-29025.0664,34.77560843,-23.72398375,,,4428.95,,,,,,,,
2456406.979,4/24/2013 11:30,-109.5117167,185.2938247,842.3641251,-1096.01577,-34879.64205,41.79035788,-30.5283863,,,4428.97,,,,,,,,
2456407.021,4/24/2013 12:30,-107.2213623,181.418545,824.7467188,-1073.258131,-34150.17146,40.91633151,-31.19115598,,,4429,,,,,,,,
2456407.063,4/24/2013 13:30,-84.69551883,143.3048179,651.4779308,-849.4346904,-26975.76202,32.32020301,-24.83117729,,,4429.03,,,,,,,,
2456407.104,4/24/2013 14:30,-46.83610216,79.24668486,360.2632978,-473.2523334,-14917.65833,17.87260147,-12.24897608,,,4429.05,,,,,,,,
2456407.146,4/24/2013 15:30,-1.881796935,3.184000415,14.47478203,-26.5730661,-599.8552258,0.717506468,4.231563137,,,4429.07,,,,,,,,
2456407.188,4/24/2013 16:30,40.52751444,-68.57255443,-311.7376411,394.8183899,12907.37544,-15.46638875,21.26196863,,,4429.09,,,,,,,,
2456407.229,4/24/2013 17:30,71.65290503,-121.2367153,-551.1541455,704.089473,22820.71326,-27.34420623,35.20470286,,,4429.09,,,,,,,,
2456407.271,4/24/2013 18:30,85.77401654,-145.129636,-659.7737353,844.4010118,27318.24233,-32.73298954,42.95756498,,,4429.09,,,,,,,,
2456407.313,4/24/2013 19:30,81.58332746,-138.0389901,-627.5389549,802.7610861,25983.5212,-31.13377298,42.69280236,,,4429.08,,,,,,,,
2456407.354,4/24/2013 20:30,62.46790049,-105.6956876,-480.5030905,612.8245523,19895.31855,-23.83909977,34.33650686,,,4429.07,,,,,,,,
2456407.396,4/24/2013 21:30,35.55852459,-60.1650236,-273.5161711,345.4450377,11324.76799,-13.57016341,19.65124732,,,4429.06,,,,,,,,
2456407.438,4/24/2013 22:30,9.757246952,-16.50926184,-75.05274356,89.07591502,3107.143201,-3.72409045,1.865630197,,,4429.06,,,,,,,,
2456407.479,4/24/2013 23:30,-6.743823503,11.41054937,51.87349038,-74.88359952,-2148.39521,2.572913358,-15.0912946,,,4429.06,,,,,,,,
2456407.521,4/25/2013 0:30,-8.766900168,14.83359508,67.43499609,-94.98548738,-2792.738688,3.344943361,-27.57396336,,,4429.08,,,,,,,,
2456407.563,4/25/2013 1:30,4.382483506,-7.415162092,-33.71006313,35.67067638,1395.298153,-1.673017098,-33.16272367,,,4429.09,,,,,,,,
2456407.604,4/25/2013 2:30,28.7078864,-48.57374379,-220.8210622,277.3750713,9142.861539,-10.95587878,-31.29414323,,,4429.11,,,,,,,,
2456407.646,4/25/2013 3:30,56.63286903,-95.8228144,-435.6200286,554.8459546,18036.87961,-21.6123827,-23.38468061,,,4429.12,,,,,,,,
2456407.688,4/25/2013 4:30,79.10333001,-133.8428344,-608.4628144,778.1190982,25193.6499,-30.18737659,-12.39880807,,,4429.12,,,,,,,,
2456407.729,4/25/2013 5:30,88.07998792,-149.0313396,-677.5112671,867.3138251,28052.68687,-33.61297551,-1.981831831,,,4429.12,,,,,,,,
2456407.771,4/25/2013 6:30,78.73562482,-133.2206772,-605.6344261,774.4654707,25076.53697,-30.04705594,4.587707757,,,4429.1,,,,,,,,
2456407.813,4/25/2013 7:30,50.78687558,-85.93139348,-390.652647,496.7584353,16174.94931,-19.3814824,5.318255073,,,4429.04,,,,,,,,
2456407.854,4/25/2013 8:30,8.649683773,-14.63526494,-66.53336758,78.07083982,2754.387854,-3.301431231,0.036392691,,,4429,,,,,,,,
2456407.896,4/25/2013 9:30,-39.57759797,66.96529577,304.4308836,-401.1296899,-12605.84786,15.10267035,-9.606631622,,,4428.98,,,,,,,,
2456407.938,4/25/2013 10:30,-84.01589748,142.1548985,646.2502835,-842.6817718,-26759.30479,32.06085146,-20.62895571,,,4428.97,,,,,,,,
2456407.979,4/25/2013 11:30,-115.3132926,195.1100911,886.9898467,-1153.661943,-36727.4255,44.0043079,-29.54990235,,,4428.97,,,,,,,,
2456408.021,4/25/2013 12:30,-126.8107548,214.5637971,975.4283257,-1267.904126,-40389.3306,48.39187556,-33.31961693,,,4428.99,,,,,,,,
2456408.063,4/25/2013 13:30,-116.0697848,196.3900758,892.8087844,-1161.178672,-36968.36585,44.29299427,-30.10534144,,,4429,,,,,,,,
2456408.104,4/25/2013 14:30,-85.42025378,144.5310694,657.0525921,-856.6358712,-27206.5878,32.59677045,-19.75445484,,,4429.02,,,,,,,,
2456408.146,4/25/2013 15:30,-41.40837099,70.06296371,318.5131896,-419.3207918,-13188.94323,15.801315,-3.848737965,,,4429.04,,,,,,,,
2456408.188,4/25/2013 16:30,6.730447044,-11.3879164,-51.77059866,59.00073626,2143.117066,-2.569027777,14.63923017,,,4429.06,,,,,,,,
2456408.229,4/25/2013 17:30,49.22842923,-83.29450226,-378.6650776,481.2732517,15678.58911,-18.78676083,31.99859539,,,4429.07,,,,,,,,
2456408.271,4/25/2013 18:30,78.07452508,-132.1020964,-600.5492469,767.8965883,24865.97881,-29.79477245,44.60027411,,,4429.07,,,,,,,,
2456408.313,4/25/2013 19:30,88.88928032,-150.4006623,-683.7363442,875.3551937,28310.44392,-33.92181107,49.71524329,,,4429.06,,,,,,,,
2456408.354,4/25/2013 20:30,81.91297228,-138.5967491,-630.0745827,806.0365344,26088.51202,-31.25956934,46.15735302,,,4429.05,,,,,,,,
2456408.396,4/25/2013 21:30,61.82915381,-104.6149282,-475.5898511,606.4777764,19691.87977,-23.59534648,34.59947241,,,4429.05,,,,,,,,
2456408.438,4/25/2013 22:30,36.43042061,-61.64027167,-280.2227953,354.1084543,11602.4641,-13.90288925,17.46725348,,,4429.05,,,,,,,,
2456408.479,4/25/2013 23:30,14.44480159,-24.44060429,-111.1094138,135.6528438,4600.114432,-5.512916788,-1.596305878,,,4429.05,,,,,,,,
2456408.521,4/26/2013 0:30,3.092749151,-5.232931564,-23.78942647,22.85549453,984.521867,-1.180839202,-18.59307594,,,4429.06,,,,,,,,
2456408.563,4/26/2013 1:30,6.050009631,-10.2366163,-46.53667408,52.23970896,1926.399916,-2.309364806,-30.15523744,,,4429.07,,,,,,,,
2456408.604,4/26/2013 2:30,22.39989274,-37.90061851,-172.2999749,214.6969813,7133.785637,-8.548673733,-34.3935801,,,4429.08,,,,,,,,
2456408.646,4/26/2013 3:30,46.88291635,-79.32589447,-360.6233926,457.9675423,14931.55072,-17.89168535,-31.36468865,,,4429.08,,,,,,,,
2456408.688,4/26/2013 4:30,71.37410543,-120.7649864,-549.0096189,701.3192377,22731.91648,-27.237813,-23.00904443,,,4429.09,,,,,,,,
2456408.729,4/26/2013 5:30,87.16114544,-147.4766581,-670.4435307,858.1839346,27760.03846,-33.26233434,-12.56406251,,,4429.1,,,,,,,,
2456408.771,4/26/2013 6:30,87.37612251,-147.8403993,-672.0971344,860.3200104,27828.50798,-33.34437214,-3.61604796,,,4429.08,,,,,,,,
2456408.813,4/26/2013 7:30,68.91368835,-116.6019607,-530.0840908,676.8718061,21948.28147,-26.29888872,0.932160005,,,4429.03,,,,,,,,
2456408.854,4/26/2013 8:30,33.34061874,-56.41232691,-256.4560394,323.4072695,10618.37204,-12.72378428,-0.324153269,,,4428.99,,,,,,,,
2456408.896,4/26/2013 9:30,-13.40344634,22.67863121,103.0993093,-141.055581,-4269.463885,5.114304265,-6.925370672,,,4428.97,,,,,,,,
2456408.938,4/26/2013 10:30,-62.39316517,105.5692355,479.9282265,-627.8319108,-19872.53338,23.80936086,-16.71894713,,,4428.96,,,,,,,,
2456408.979,4/26/2013 11:30,-103.8113146,175.6487444,798.5166321,-1039.374889,-33064.08213,39.61501696,-26.49594147,,,4428.96,,,,,,,,
2456409.021,4/26/2013 12:30,-129.2233124,218.6458446,993.9857191,-1291.876012,-41157.72253,49.31253612,-32.89245518,,,4428.96,,,,,,,,
2456409.063,4/26/2013 13:30,-133.4945981,225.8728599,1026.840448,-1334.316769,-42518.11341,50.94250928,-33.29891682,,,4428.98,,,,,,,,
2456409.104,4/26/2013 14:30,-115.9203598,196.1372488,891.6594078,-1159.693942,-36920.77448,44.23597194,-26.542457,,,4429,,,,,,,,
2456409.146,4/26/2013 15:30,-80.32977102,135.9179726,617.8965987,-806.0553295,-25585.28524,30.65418197,-13.18988755,,,4429.02,,,,,,,,
2456409.188,4/26/2013 16:30,-34.16028699,57.79920559,262.7609276,-347.3016864,-10880.45156,13.03536036,4.573387262,,,4429.05,,,,,,,,
2456409.229,4/26/2013 17:30,13.27582428,-22.46269469,-102.1176404,124.0375396,4227.79888,-5.06682121,23.43345985,,,4429.07,,,,,,,,
2456409.271,4/26/2013 18:30,52.93389834,-89.56415599,-407.167546,518.0918882,16858.76922,-20.2008117,39.68126222,,,4429.07,,,,,,,,
2456409.313,4/26/2013 19:30,78.09585239,-132.1381822,-600.7132966,768.1085027,24872.77149,-29.80291121,50.02724458,,,4429.08,,,,,,,,
2456409.354,4/26/2013 20:30,85.86235417,-145.2791033,-660.4532283,845.2787606,27346.37758,-32.76670022,52.32913821,,,4429.08,,,,,,,,
2456409.396,4/26/2013 21:30,77.7104629,-131.4861032,-597.7488806,764.2791588,24750.02616,-29.65584202,46.08193491,,,4429.07,,,,,,,,
2456409.438,4/26/2013 22:30,58.95754783,-99.75617093,-453.5014579,577.9446505,18777.28241,-22.49950765,32.55839571,,,4429.06,,,,,,,,
2456409.479,4/26/2013 23:30,37.23824362,-63.0071082,-286.4365699,362.1352226,11859.75316,-14.21116407,14.55069351,,,4429.06,,,,,,,,
2456409.521,4/27/2013 0:30,20.36589693,-34.45909761,-156.6544792,194.4865976,6485.964448,-7.772476857,-4.252772214,,,4429.06,,,,,,,,
2456409.563,4/27/2013 1:30,14.13918975,-23.92350905,-108.7586475,132.6161941,4502.778032,-5.396291691,-20.12904147,,,4429.07,,,,,,,,
2456409.604,4/27/2013 2:30,20.69986275,-35.02416777,-159.2233443,197.8049807,6592.331497,-7.899922166,-30.21742347,,,4429.08,,,,,,,,
2456409.646,4/27/2013 3:30,37.915337,-64.1527502,-291.6447722,368.8630226,12075.40524,-14.46955092,-33.21599604,,,4429.09,,,,,,,,
2456409.688,4/27/2013 4:30,59.97538306,-101.4783481,-461.3306465,588.0581622,19101.45969,-22.88792562,-29.67658313,,,4429.1,,,,,,,,
2456409.729,4/27/2013 5:30,79.03847892,-133.7331063,-607.9639798,777.4747186,25172.99503,-30.16262865,-21.79873498,,,4429.1,,,,,,,,
2456409.771,4/27/2013 6:30,87.456115,-147.9757466,-672.7124366,861.1148394,27853.98533,-33.37489822,-12.76698822,,,4429.09,,,,,,,,
2456409.813,4/27/2013 7:30,79.94337196,-135.2641854,-614.9244171,786.4660034,25461.20059,-30.50794655,-5.815948483,,,4429.05,,,,,,,,
2456409.854,4/27/2013 8:30,55.09887231,-93.22729194,-423.8205258,539.6037096,17548.30654,-21.02699139,-3.295316081,,,4429.03,,,,,,,,
2456409.896,4/27/2013 9:30,15.88413972,-26.87596441,-122.1808028,149.954533,5058.539045,-6.062185256,-6.008922786,,,4429.01,,,,,,,,
2456409.938,4/27/2013 10:30,-31.02588714,52.49580104,238.6511239,-316.1573627,-9882.155179,11.83923627,-13.01574554,,,4428.99,,,,,,,,
2456409.979,4/27/2013 11:30,-76.81012223,129.9627268,590.8234602,-771.0830586,-24464.28831,29.31104233,-21.93659999,,,4428.98,,,,,,,,
2456410.021,4/27/2013 12:30,-112.5594507,190.4505907,865.8072951,-1126.298956,-35850.33564,42.95340925,-29.6581734,,,4428.98,,,,,,,,
2456410.063,4/27/2013 13:30,-131.3098808,222.1763183,1010.035603,-1312.608773,-41822.28793,50.10879532,-33.21697004,,,4428.99,,,,,,,,
2456410.104,4/27/2013 14:30,-129.5762128,219.242952,996.7002285,-1295.382534,-41270.12017,49.44720706,-30.61131824,,,4429,,,,,,,,
2456410.146,4/27/2013 15:30,-108.056068,182.830867,831.1672747,-1081.552013,-34416.02255,41.23486507,-21.33228599,,,4429.02,,,,,,,,
2456410.188,4/27/2013 16:30,-71.37794905,120.7714898,549.0391841,-717.1073798,-22734.15844,27.23806074,-6.500110785,,,4429.05,,,,,,,,
2456410.229,4/27/2013 17:30,-26.98241028,45.65423819,207.5486998,-275.9801812,-8594.320671,10.29619764,11.39585239,,,4429.07,,,,,,,,
2456410.271,4/27/2013 18:30,16.59077492,-28.07159116,-127.6162407,156.9758692,5283.600105,-6.331845611,29.0629232,,,4429.08,,,,,,,,
2456410.313,4/27/2013 19:30,51.61661884,-87.33531907,-397.0350321,505.0030096,16439.21989,-19.69812225,43.13111794,,,4429.09,,,,,,,,
2456410.354,4/27/2013 20:30,72.86944296,-123.2950975,-560.5117552,716.1773535,23208.17672,-27.80845151,50.87882894,,,4429.09,,,,,,,,
2456410.396,4/27/2013 21:30,78.69610281,-133.153806,-605.3304228,774.0727684,25063.94933,-30.03197387,50.81248553,,,4429.09,,,,,,,,
2456410.438,4/27/2013 22:30,71.22455124,-120.5119407,-547.8592482,699.8332231,22684.28394,-27.18074136,42.98783724,,,4429.08,,,,,,,,
2456410.479,4/27/2013 23:30,55.64455806,-94.15059224,-428.0179406,545.0258046,17722.10571,-21.23523154,29.00586892,,,4429.08,,,,,,,,
2456410.521,4/28/2013 0:30,38.71823839,-65.51125935,-297.8206897,376.8408881,12331.12678,-14.77594759,11.67292761,,,4429.08,,,,,,,,
2456410.563,4/28/2013 1:30,26.88295894,-45.48596652,-206.7837201,259.2420525,8561.627951,-10.25946486,-5.61854268,,,4429.08,,,,,,,,
2456410.604,4/28/2013 2:30,24.44072081,-41.3536996,-187.9980244,234.9752524,7783.782881,-9.327477881,-19.66323618,,,4429.08,,,,,,,,
2456410.646,4/28/2013 3:30,32.33423272,-54.70952177,-248.7149181,313.4075204,10297.8413,-12.33973546,-28.19129439,,,4429.09,,,,,,,,
2456410.688,4/28/2013 4:30,47.86838676,-80.9933104,-368.203631,467.7594676,15245.41991,-18.26775252,-30.3975144,,,4429.1,,,,,,,,
2456410.729,4/28/2013 5:30,65.47390323,-110.7818443,-503.6252637,642.6930843,20852.72086,-24.98622601,-27.09684073,,,4429.1,,,,,,,,
2456410.771,4/28/2013 6:30,78.30413543,-132.4905971,-602.3154097,770.1780646,24939.10897,-29.88239448,-20.44524183,,,4429.08,,,,,,,,
2456410.813,4/28/2013 7:30,80.20748803,-135.7110697,-616.9559979,789.0903388,25545.32072,-30.60873637,-13.28994466,,,4429.06,,,,,,,,
2456410.854,4/28/2013 8:30,67.51164967,-114.2297112,-519.2996092,662.9407353,21501.73661,-25.76385417,-8.329100863,,,4429.05,,,,,,,,
2456410.896,4/28/2013 9:30,40.12516985,-67.89178738,-308.6428065,390.8205751,12779.22997,-15.31284929,-7.326107707,,,4429.03,,,,,,,,
2456410.938,4/28/2013 10:30,1.676060859,-2.835894973,-12.89226013,8.778860817,533.3111557,-0.64021418,-10.61130994,,,4429.01,,,,,,,,
2456410.979,4/28/2013 11:30,-41.31228647,69.90038871,317.7741075,-418.3660676,-13158.34062,15.76464801,-17.01492547,,,4429,,,,,,,,
2456411.021,4/28/2013 12:30,-80.95177352,136.9704008,622.6810419,-812.2357302,-25783.39106,30.89154548,-24.23988942,,,4429,,,,,,,,
