julday,date_time,V_ugal,vert_mm,areal_mm,WDD_tam,potential,dilation_ppb,wl_ft,,
2456385.542,4/3/2013 1:00,41.1158187,-69.56796523,-316.2628774,400.6639549,13094.74848,-1.524037088,3.649269356,-1.524037088,9.684861245
2456385.583,4/3/2013 2:00,52.19883026,-88.32042081,-401.5134024,510.7880345,16624.65238,-1.806782932,-5.202753522,-1.806782932,7.179911764
2456385.625,4/3/2013 3:00,55.74145122,-94.31453547,-428.7632428,545.9885637,17752.96588,-1.79707434,7.726001296,-1.79707434,7.1688525
2456385.667,4/3/2013 4:00,52.69682392,-89.16302607,-405.3439696,515.7362467,16783.26177,-1.510298895,-3.307931061,-1.510298895,2.600598797
2456385.708,4/3/2013 5:00,45.35534904,-76.74125057,-348.8733448,442.7891818,14445.02539,-1.044579502,-3.264757107,-1.044579502,3.035980325
2456385.75,4/3/2013 6:00,36.70419994,-62.1035063,-282.3287059,356.8288067,11689.66195,-0.497228722,15.75060757,-0.497228722,5.539934622
2456385.792,4/3/2013 7:00,29.58171683,-50.05226488,-227.5425659,286.0577088,9421.173749,-0.006598146,-0.204353652,-0.006598146,7.221369355
2456385.833,4/3/2013 8:00,25.87538499,-43.7811514,-199.0334613,249.2304998,8240.718855,0.318371423,20.28386948,0.318371423,4.237653716
2456385.875,4/3/2013 9:00,26.01089367,-44.01043209,-200.0757941,250.5769542,8283.87794,0.44085473,20.17862004,0.44085473,22.0939999
2456385.917,4/3/2013 10:00,28.88657364,-48.8760826,-222.1955245,279.1505605,9199.772856,0.358282903,6.44904973,0.358282903,21.07718582
2456385.958,4/3/2013 11:00,32.25895501,-54.58215188,-248.135882,312.6595389,10273.86559,0.142138793,18.73818306,0.142138793,15.64466531
2456386,4/3/2013 12:00,33.44255051,-56.58479547,-257.2400986,324.4200937,10650.83699,-0.116611698,11.21485152,-0.116611698,8.417381456
2456386.042,4/3/2013 13:00,30.10473182,-50.93720624,-231.5655972,291.2545404,9587.752359,-0.300856529,3.521800968,-0.300856529,9.8128937
2456386.083,4/3/2013 14:00,20.93648736,-35.42453662,-161.0434608,200.1561528,6667.695684,-0.321018155,14.80192821,-0.321018155,11.13867059
2456386.125,4/3/2013 15:00,6.045380095,-10.22878312,-46.50106369,52.19370852,1924.925423,-0.134331897,3.437799377,-0.134331897,3.883204603
2456386.167,4/3/2013 16:00,-12.99102743,21.98081841,99.92698299,-136.9576647,-4138.109774,0.246226061,13.12662363,0.246226061,15.44130669
2456386.208,4/3/2013 17:00,-33.39196702,56.4992082,256.8510103,-339.6674319,-10635.74409,0.733593647,17.47861079,0.733593647,14.82975251
2456386.25,4/3/2013 18:00,-51.68907358,87.45791249,397.5923539,-521.4728922,-16463.31428,1.238245,16.34365464,1.238245,8.929644566
2456386.292,4/3/2013 19:00,-64.39332423,108.9535046,495.31345,-647.7060826,-20509.57767,1.620966491,3.288896686,1.620966491,8.395076149
2456386.333,4/3/2013 20:00,-68.70274906,116.2450514,528.4615458,-690.5258019,-21882.11576,1.772503413,8.831002461,1.772503413,9.02213243
2456386.375,4/3/2013 21:00,-63.13082155,106.8173501,485.6022793,-635.1614827,-20107.47459,1.639686294,21.86994812,1.639686294,21.62706963
2456386.417,4/3/2013 22:00,-47.9309128,81.09910447,368.6845813,-484.1306957,-15266.35204,1.217804844,17.31100146,1.217804844,10.94099445
2456386.458,4/3/2013 23:00,-25.20362872,42.6445398,193.8663121,-258.3056817,-8027.784408,0.59185791,25.81142738,0.59185791,8.892894961
2456386.5,4/4/2013 0:00,1.385796464,-2.344767617,-10.6595464,5.894707972,440.8628699,-0.1525186,15.00833299,-0.1525186,11.76370624
2456386.542,4/4/2013 1:00,27.27772974,-46.15391871,-209.8202971,263.1646118,8687.361194,-0.860224787,17.60914387,-0.860224787,0.98632019
2456386.583,4/4/2013 2:00,47.97228573,-81.16910745,-369.0028218,468.7918384,15278.5114,-1.388341182,12.57343903,-1.388341182,4.203816109
2456386.625,4/4/2013 3:00,60.06185202,-101.6246536,-461.9957658,588.9173434,19128.99978,-1.671093505,9.935660471,-1.671093505,-3.71368896
2456386.667,4/4/2013 4:00,62.07254422,-105.0267448,-477.4620102,608.8961755,19769.39884,-1.659978328,11.49388343,-1.659978328,-1.967482375
2456386.708,4/4/2013 5:00,54.8563329,-92.81691527,-421.9549127,537.1937664,17471.05851,-1.397631991,-3.096880589,-1.397631991,12.49753122
2456386.75,4/4/2013 6:00,41.37834531,-70.01216026,-318.2822321,403.2724969,13178.36237,-0.959223037,11.27934953,-0.959223037,7.017713617
2456386.792,4/4/2013 7:00,25.91824511,-43.85367073,-199.3631414,249.6563707,8254.36967,-0.470357228,-0.623354499,-0.470357228,5.330718642
2456386.833,4/4/2013 8:00,12.89410922,-21.8168328,-99.18148813,120.2447059,4106.223848,-0.062595614,14.20696699,-0.062595614,15.7616882
2456386.875,4/4/2013 9:00,5.649128829,-9.558325979,-43.45309895,48.25643879,1798.720656,0.191989404,21.10239502,0.191989404,4.128044593
2456386.917,4/4/2013 10:00,5.560219205,-9.407890895,-42.76920613,47.37300648,1770.403224,0.240515084,20.20178741,0.240515084,15.64379943
2456386.958,4/4/2013 11:00,11.7232699,-19.83577266,-90.17539203,108.6109002,3733.31525,0.108132383,18.52537623,0.108132383,8.077985687
2456387,4/4/2013 12:00,21.28404975,-36.01261217,-163.7169106,203.6096354,6778.393197,-0.138622279,13.95167462,-0.138622279,6.864013882
2456387.042,4/4/2013 13:00,30.28941458,-51.24968946,-232.9861769,293.0896028,9646.573228,-0.390760878,2.988496549,-0.390760878,7.249998855
2456387.083,4/4/2013 14:00,34.79862606,-58.8792753,-267.6710317,337.8944613,11082.74273,-0.535185494,1.051578046,-0.535185494,6.304941163
2456387.125,4/4/2013 15:00,31.9534872,-54.06530034,-245.7862235,309.6243204,10176.57506,-0.495906267,8.870921389,-0.495906267,0.147834821
2456387.167,4/4/2013 16:00,20.75113906,-35.1109273,-159.6177617,198.3144774,6608.662841,-0.233825712,10.82023364,-0.233825712,12.8710535
2456387.208,4/4/2013 17:00,2.360099483,-3.993288325,-18.15388522,15.57567082,751.1752799,0.209936881,0.454452369,0.209936881,7.992974847
2456387.25,4/4/2013 18:00,-20.06954336,33.95766737,154.3749276,-207.2918918,-6392.594565,0.773206816,0.545226814,0.773206816,0.014805064
2456387.292,4/4/2013 19:00,-42.05127153,71.15075143,323.4583806,-425.7088417,-13393.70501,1.324367083,14.59001228,1.324367083,4.126516659
2456387.333,4/4/2013 20:00,-58.73157902,99.3738317,451.7633058,-591.4493083,-18706.32985,1.725400961,20.21157031,1.725400961,21.35876225
2456387.375,4/4/2013 21:00,-65.99232271,111.65901,507.6129463,-663.5942042,-21018.8536,1.891344626,24.76988398,1.891344626,13.47149724
2456387.417,4/4/2013 22:00,-61.45816276,103.9872114,472.736188,-618.5414505,-19574.73809,1.754575599,25.93878285,1.754575599,23.58385426
2456387.458,4/4/2013 23:00,-45.17862143,76.44222746,347.513956,-456.7831149,-14389.756,1.338903992,20.34237175,1.338903992,8.519527041
2456387.5,4/5/2013 0:00,-19.79707424,33.49664961,152.279095,-204.584558,-6305.814016,0.697650847,23.70668709,0.697650847,14.5479857
2456387.542,4/5/2013 1:00,9.887386219,-16.72945748,-76.05377479,90.36901724,3148.592143,-0.039657908,16.25113727,-0.039657908,19.97972375
2456387.583,4/5/2013 2:00,37.9230119,-64.16573613,-291.7038075,368.9392826,12077.84967,-0.715889064,16.24647358,-0.715889064,7.453733416
2456387.625,4/5/2013 3:00,58.57788803,-99.11378655,-450.5811147,574.1722384,18656.36197,-1.237800006,14.27014083,-1.237800006,12.41051167
2456387.667,4/5/2013 4:00,67.7572805,-114.6453186,-521.1890016,665.3813959,21579.96925,-1.501885349,-2.704791176,-1.501885349,11.40280424
2456387.708,4/5/2013 5:00,64.0840515,-108.4302151,-492.9345241,628.8831066,20410.05751,-1.487893708,-5.558195972,-1.487893708,-2.832010379
2456387.75,4/5/2013 6:00,49.31170651,-83.43540741,-379.3056464,482.1007193,15705.11265,-1.23550994,8.642209829,-1.23550994,3.658004644
2456387.792,4/5/2013 7:00,27.90497158,-47.21521191,-214.6450414,269.3970722,8887.135724,-0.835371512,0.133077232,-0.835371512,1.45609891
2456387.833,4/5/2013 8:00,5.863302454,-9.920707753,-45.10052248,50.38453125,1866.934274,-0.418240927,13.18255389,-0.418240927,4.657426097
2456387.875,4/5/2013 9:00,-10.89870629,18.44061105,83.83284882,-116.1677433,-3471.712153,-0.078618796,0.294553613,-0.078618796,1.901742957
2456387.917,4/5/2013 10:00,-18.1510748,30.71161855,139.6180673,-188.2294209,-5781.568434,0.089817907,21.32145483,0.089817907,11.77960663
2456387.958,4/5/2013 11:00,-14.46558456,24.47576908,111.2692765,-151.6093003,-4607.751526,0.06165253,15.94366004,0.06165253,5.894456673
2456388,4/5/2013 12:00,-1.539056118,2.604082951,11.83841966,-23.167492,-490.6933664,-0.132797449,20.22887104,-0.132797449,5.180571219
2456388.042,4/5/2013 13:00,16.34304613,-27.65243405,-125.7107108,154.5143627,5204.699273,-0.411755784,2.853836651,-0.411755784,20.19485578
2456388.083,4/5/2013 14:00,33.5190561,-56.71424292,-257.8285795,325.1802758,10675.20377,-0.658393352,12.05067925,-0.658393352,2.124441284
2456388.125,4/5/2013 15:00,44.48415526,-75.2671907,-342.1721223,434.1327429,14167.55295,-0.776958345,15.72611411,-0.776958345,2.344693105
2456388.167,4/5/2013 16:00,45.33554737,-76.70774615,-348.7210304,442.5924266,14438.71863,-0.682931294,0.655515993,-0.682931294,10.15731678
2456388.208,4/5/2013 17:00,34.78020857,-58.84811291,-267.5293644,337.7114597,11076.87682,-0.363953873,1.454651685,-0.363953873,2.078755904
2456388.25,4/5/2013 18:00,14.48778602,-24.51333395,-111.4400501,136.0799498,4613.804836,0.156225782,9.040997481,0.156225782,-1.949431497
2456388.292,4/5/2013 19:00,-11.2692361,19.06754748,86.68296406,-119.849437,-3589.724716,0.77713818,11.81869301,0.77713818,7.726250991
2456388.333,4/5/2013 20:00,-36.59399724,61.91704334,281.4810268,-371.4837509,-11655.58052,1.356561088,15.74850768,1.356561088,11.53820515
2456388.375,4/5/2013 21:00,-55.34446435,93.64283368,425.7096198,-557.7939356,-17627.54461,1.792833521,6.805019473,1.792833521,18.22756825
2456388.417,4/5/2013 22:00,-62.61252738,105.9403963,481.6155606,-630.0115587,-19942.39954,1.967381782,13.67611201,1.967381782,23.05900437
2456388.458,4/5/2013 23:00,-55.97110883,94.70311613,430.5297691,-564.0204604,-17827.12888,1.838412322,25.56495828,1.838412322,17.67823334
2456388.5,4/6/2013 0:00,-36.18854414,61.23101669,278.3622815,-367.455049,-11526.445,1.417426611,15.89003091,1.417426611,12.6486684
2456388.542,4/6/2013 1:00,-7.206928993,12.19412386,55.43569781,-79.48515258,-2295.892834,0.785113418,7.643521425,0.785113418,24.33693501
2456388.583,4/6/2013 2:00,24.66357838,-41.73077461,-189.7122449,237.1896311,7854.762307,0.084592377,12.39938866,0.084592377,21.55339135
2456388.625,4/6/2013 3:00,52.19431383,-88.312779,-401.478662,510.7431579,16623.21391,-0.580037224,11.2483977,-0.580037224,19.7471409
2456388.667,4/6/2013 4:00,69.01112583,-116.7668249,-530.8335799,677.8399738,21979.315,-1.06897086,11.2184321,-1.06897086,5.017507269
2456388.708,4/6/2013 5:00,71.2490119,-120.5533281,-548.0473995,700.0762713,22692.07458,-1.302936398,14.72019879,-1.302936398,9.158153025
2456388.75,4/6/2013 6:00,58.6317606,-99.20493893,-450.9955025,574.7075322,18673.52021,-1.279115251,9.065545962,-1.279115251,-5.360860109
2456388.792,4/6/2013 7:00,34.63822133,-58.60787049,-266.4371985,336.3006324,11031.65433,-1.03728459,12.6402414,-1.03728459,-2.82620591
2456388.833,4/6/2013 8:00,5.654179368,-9.566871491,-43.4919477,48.30662244,1800.329237,-0.684266849,14.79822063,-0.684266849,8.121486439
2456388.875,4/6/2013 9:00,-20.69614066,35.01787,159.194714,-213.5179478,-6592.16381,-0.32020441,6.296675407,-0.32020441,0.15848645
2456388.917,4/6/2013 10:00,-37.58726539,63.59765304,289.1212454,-381.3531569,-11971.93327,-0.062933013,8.431811288,-0.062933013,20.27911973
2456388.958,4/6/2013 11:00,-40.8203379,69.06801173,313.9900391,-413.4779212,-13001.65657,0.016204238,15.01603975,0.016204238,20.62255857
2456389,4/6/2013 12:00,-29.92004513,50.62471636,230.1449872,-305.1693896,-9529.948021,-0.094060088,21.05681213,-0.094060088,18.22559442
2456389.042,4/6/2013 13:00,-8.201304926,13.87660793,63.08443749,-89.36556583,-2612.598404,-0.353496669,17.89124219,-0.353496669,19.26182307
2456389.083,4/6/2013 14:00,18.18494795,-30.76893194,-139.8786197,172.8160438,5791.339142,-0.662025222,15.73469569,-0.662025222,15.42320135
2456389.125,4/6/2013 15:00,41.92967573,-70.94501134,-322.5230657,408.7506791,13353.95935,-0.92110837,11.76829554,-0.92110837,14.49074852
2456389.167,4/6/2013 16:00,56.4920247,-95.58450579,-434.536654,553.4464837,17992.02114,-1.01551853,6.202895708,-1.01551853,12.9897077
2456389.208,4/6/2013 17:00,57.76914037,-97.74538551,-444.3602277,566.1362826,18398.77842,-0.88132042,4.556865516,-0.88132042,6.332770883
2456389.25,4/6/2013 18:00,45.10832625,-76.32328801,-346.9732455,440.3346903,14366.34942,-0.499577799,-0.140428971,-0.499577799,-2.716990321
2456389.292,4/6/2013 19:00,21.44715546,-36.28858703,-164.9715198,205.230302,6830.341846,0.078500739,-2.387306172,0.078500739,9.346065227
2456389.333,4/6/2013 20:00,-7.420348851,12.55523026,57.07732336,-81.60575539,-2363.86638,0.731920627,4.726000694,0.731920627,3.128360874
2456389.375,4/6/2013 21:00,-34.26114839,57.96986308,263.5367534,-348.303875,-10912.57559,1.360406104,14.91939139,1.360406104,14.57214674
2456389.417,4/6/2013 22:00,-52.17201843,88.27505518,401.3071658,-526.271575,-16617.13068,1.815583724,18.12348363,1.815583724,18.44388788
2456389.458,4/6/2013 23:00,-56.29415577,95.24971156,433.0146462,-567.2303503,-17930.0183,1.997424438,21.70231991,1.997424438,13.62322608
2456389.5,4/7/2013 0:00,-45.07377578,76.26482863,346.7074833,-455.7413375,-14356.36299,1.873552715,20.90548566,1.873552715,22.78060286
2456389.542,4/7/2013 1:00,-20.75657293,35.1201214,159.659559,-214.1184207,-6611.411296,1.461340724,24.59875358,1.461340724,14.81572341
2456389.583,4/7/2013 2:00,11.03603716,-18.67297487,-84.88919783,101.7823526,3514.433811,0.864213896,22.80286035,0.864213896,12.02369897
2456389.625,4/7/2013 3:00,42.5933662,-72.06797561,-327.6281728,415.3453038,13565.34265,0.178592443,7.143480238,0.178592443,12.34526439
2456389.667,4/7/2013 4:00,65.99373635,-111.6614019,-507.62382,647.8582998,21018.28605,-0.444553362,11.20916308,-0.444553362,1.666056226
2456389.708,4/7/2013 5:00,75.1310021,-127.1216556,-577.9076682,738.6488737,23928.47611,-0.881326733,15.3646302,-0.881326733,17.63472614
2456389.75,4/7/2013 6:00,67.36718192,-113.9852718,-518.1883633,661.505261,21455.72409,-1.086947031,2.935900819,-1.086947031,-1.905887132
2456389.792,4/7/2013 7:00,44.34337533,-75.02899106,-341.089243,432.7339119,14122.71499,-1.043552132,-3.736669196,-1.043552132,-0.145114283
2456389.833,4/7/2013 8:00,11.67616493,-19.75607106,-89.81306065,108.1428514,3718.312469,-0.815254148,9.46192582,-0.815254148,-1.350366403
2456389.875,4/7/2013 9:00,-22.43468218,37.95948225,172.5675753,-230.7926103,-7145.883749,-0.490064932,1.036832119,-0.490064932,10.28984802
2456389.917,4/7/2013 10:00,-49.34120698,83.48532221,379.5325641,-498.1437955,-15715.52624,-0.189181731,16.4324019,-0.189181731,0.61778735
2456389.958,4/7/2013 11:00,-62.24207684,105.313594,478.7660551,-626.3306526,-19824.41223,-0.017204824,15.33790734,-0.017204824,5.013941422
2456390,4/7/2013 12:00,-57.98895678,98.11731487,446.0510555,-584.0703942,-18469.80703,-0.024979687,3.22053485,-0.024979687,12.9735921
2456390.042,4/7/2013 13:00,-37.89369935,64.1161393,291.4783354,-384.3979753,-12069.53151,-0.220896977,6.66324626,-0.220896977,7.889246063
2456390.083,4/7/2013 14:00,-7.322852924,12.39026715,56.32738469,-80.63700704,-2332.814238,-0.539211083,4.085876586,-0.539211083,17.93719476
2456390.125,4/7/2013 15:00,25.77919985,-43.61840614,-198.2936052,248.2747758,8210.084195,-0.896079353,11.71696503,-0.896079353,17.6614186
2456390.167,4/7/2013 16:00,53.00278365,-89.68070993,-407.6974118,518.776353,16880.70897,-1.165786421,3.437778424,-1.165786421,9.058513062
2456390.208,4/7/2013 17:00,67.63785602,-114.4432524,-520.2703885,664.1947589,21541.93293,-1.243875485,-2.526099346,-1.243875485,9.684926573
2456390.25,4/7/2013 18:00,66.33365658,-112.2365469,-510.2384864,651.2358477,21126.54956,-1.072049628,-1.196838298,-1.072049628,13.78866164
2456390.292,4/7/2013 19:00,49.86280013,-84.36785781,-383.5446586,487.5765484,15880.63422,-0.642849517,-1.455277282,-0.642849517,6.829740771
2456390.333,4/7/2013 20:00,22.84377734,-38.65167126,-175.7143353,219.10755,7275.161471,-0.03428268,12.65111377,-0.03428268,1.24346077
2456390.375,4/7/2013 21:00,-7.471887691,12.64243397,57.47376012,-82.11786054,-2380.281336,0.672611399,-0.425983563,0.672611399,6.887665147
2456390.417,4/7/2013 22:00,-33.03481455,55.89490622,254.1037935,-336.1186594,-10521.99217,1.326227313,13.90980684,1.326227313,3.758358822
2456390.458,4/7/2013 23:00,-47.01433479,79.54825446,361.6342632,-475.0233055,-14974.42486,1.7861537,11.31475733,1.7861537,12.94512921
2456390.5,4/8/2013 0:00,-45.52264449,77.02431447,350.1601814,-460.2014297,-14499.32625,1.981896165,23.65615171,1.981896165,10.61246689
2456390.542,4/8/2013 1:00,-28.63755964,48.45475091,220.2801088,-292.4262346,-9121.480474,1.864414707,27.7410583,1.864414707,18.59298979
2456390.583,4/8/2013 2:00,-0.466593364,0.789475972,3.589036155,-12.51118501,-149.1173935,1.478918078,15.21515498,1.478918078,20.81017018
2456390.625,4/8/2013 3:00,31.79177126,-53.79167698,-244.5423045,308.017463,10125.06905,0.896988429,18.23653993,0.896988429,23.92693907
2456390.667,4/8/2013 4:00,59.59838193,-100.8404622,-458.4307538,584.3121676,18981.38603,0.253720133,21.50357703,0.253720133,8.505020277
2456390.708,4/8/2013 5:00,75.23540778,-127.29831,-578.7107566,739.6862794,23961.72898,-0.30467277,7.321268401,-0.30467277,15.35555061
2456390.75,4/8/2013 6:00,73.84946378,-124.9532927,-568.0500754,725.9151301,23520.31023,-0.699446045,15.92895731,-0.699446045,11.34136703
2456390.792,4/8/2013 7:00,54.83591342,-92.78236551,-421.797846,536.9908724,17464.55497,-0.858581099,8.007003707,-0.858581099,-1.546923291
2456390.833,4/8/2013 8:00,22.15793147,-37.49122004,-170.4388088,212.2927826,7056.721743,-0.792375153,-0.556327761,-0.792375153,3.448776113
2456390.875,4/8/2013 9:00,-16.54413527,27.99267688,127.2574885,-172.2623947,-5269.76331,-0.561105146,3.396773297,-0.561105146,5.388424774
2456390.917,4/8/2013 10:00,-51.8660207,87.75730703,398.9534312,-523.2310911,-16519.67138,-0.268038925,4.280162311,-0.268038925,0.967894645
2456390.958,4/8/2013 11:00,-75.08232579,127.0392952,577.53325,-753.9151623,-23913.99064,-0.032586287,2.049374455,-0.032586287,15.14153471
2456391,4/8/2013 12:00,-80.44844735,136.1187729,618.809457,-807.2345326,-25623.08328,0.06385146,7.141101684,0.06385146,7.273238934
2456391.042,4/8/2013 13:00,-66.71291553,112.8782531,513.1557463,-670.7542276,-21248.36012,-0.034305068,10.54768842,-0.034305068,15.64935152
2456391.083,4/8/2013 14:00,-37.41545575,63.30695113,287.7996856,-379.6460055,-11917.21244,-0.307249825,11.51924764,-0.307249825,4.91639425
2456391.125,4/8/2013 15:00,0.098286351,-0.166300506,-0.756018612,-6.898373159,30.79499753,-0.70071862,7.428733347,-0.70071862,18.84848313
2456391.167,4/8/2013 16:00,36.6459408,-62.00493184,-281.8805767,356.2499267,11671.1066,-1.100691334,2.711258042,-1.100691334,9.048882172
2456391.208,4/8/2013 17:00,63.59927743,-107.6099774,-489.205642,624.0662481,20255.65851,-1.380494341,6.756678579,-1.380494341,6.42475399
2456391.25,4/8/2013 18:00,75.05008623,-126.9847459,-577.2852633,737.8448697,23902.70466,-1.452792597,12.89916072,-1.452792597,-3.313458213
2456391.292,4/8/2013 19:00,69.2044786,-117.0939778,-532.3208494,679.7611841,22040.89724,-1.252489162,8.532154326,-1.252489162,10.75232377
2456391.333,4/8/2013 20:00,48.69236297,-82.38747815,-374.541656,475.9467389,15507.85371,-0.800435427,12.39580627,-0.800435427,-4.911448954
2456391.375,4/8/2013 21:00,19.76650677,-33.44492946,-152.0439701,188.5308798,6295.060591,-0.143993201,0.775283897,-0.143993201,5.702997502
2456391.417,4/8/2013 22:00,-9.368580865,15.85163882,72.06312402,-100.9639647,-2984.372074,0.589224182,13.16880961,0.589224182,2.999576367
2456391.458,4/8/2013 23:00,-30.66852263,51.89114028,235.902276,-312.6064833,-9768.33572,1.243573755,8.42671826,1.243573755,2.191621446
2456391.5,4/9/2013 0:00,-38.28884687,64.78472891,294.5178101,-388.3242779,-12195.38473,1.722991734,22.75701911,1.722991734,22.70739318
2456391.542,4/9/2013 1:00,-30.06905988,50.87684932,231.2912086,-306.6500442,-9577.408745,1.92086603,25.08662011,1.92086603,24.93099134
2456391.583,4/9/2013 2:00,-8.108337396,13.71930687,62.36933125,-88.44181298,-2582.988541,1.816143503,20.18034208,1.816143503,8.595424169
2456391.625,4/9/2013 3:00,21.7136942,-36.73957058,-167.0217358,207.8787097,6915.233587,1.442840106,23.66003575,1.442840106,7.869611153
2456391.667,4/9/2013 4:00,51.17563528,-86.58917489,-393.6429865,500.6212666,16298.76803,0.896070916,14.08942597,0.896070916,22.32330736
2456391.708,4/9/2013 5:00,71.78705528,-121.4636975,-552.1860292,705.4224295,22863.43969,0.31816879,4.038635506,0.31816879,22.62890618
2456391.75,4/9/2013 6:00,77.00169354,-130.2868655,-592.2970267,757.2366169,24524.28538,-0.19218478,1.77763506,-0.19218478,0.650665564
2456391.792,4/9/2013 7:00,64.01448242,-108.3125043,-492.3993988,628.1918476,20387.89998,-0.521880873,10.07621822,-0.521880873,8.352864404
2456391.833,4/9/2013 8:00,34.65564317,-58.63734825,-266.5712073,336.473741,11037.20314,-0.625880631,5.596845493,-0.625880631,13.64898339
2456391.875,4/9/2013 9:00,-4.901128158,8.292708844,37.69947779,-56.57403379,-1561.502609,-0.5260556,15.58875759,-0.5260556,0.844903716
2456391.917,4/9/2013 10:00,-45.59737304,77.15075519,350.7349935,-460.9439547,-14523.12705,-0.289695653,2.506264708,-0.289695653,6.418944727
2456391.958,4/9/2013 11:00,-77.77006711,131.5869536,598.2073562,-780.6213547,-24770.0277,-0.030045174,-1.473036793,-0.030045174,4.586188823
2456392,4/9/2013 12:00,-93.65454015,158.4634819,720.3907228,-938.454175,-29829.18179,0.155375535,6.516214818,0.155375535,10.19179392
2456392.042,4/9/2013 13:00,-89.42062086,151.2996905,687.8234157,-896.3847012,-28480.69198,0.173491127,4.170041035,0.173491127,10.65874765
2456392.083,4/9/2013 14:00,-66.16822812,111.956642,508.9660107,-665.3420524,-21074.87891,-0.005408785,15.72714481,-0.005408785,10.96573402
2456392.125,4/9/2013 15:00,-29.60405106,50.0900544,227.7143608,-302.0295791,-9429.304916,-0.366283747,21.88334043,-0.366283747,8.159996644
2456392.167,4/9/2013 16:00,11.49713903,-19.45315924,-88.43599342,106.3639971,3661.293289,-0.827042897,17.01280589,-0.827042897,15.0600447
2456392.208,4/9/2013 17:00,47.59961614,-80.5385505,-366.1362473,465.0888832,15159.81732,-1.261146727,4.853589612,-1.261146727,2.386272631
2456392.25,4/9/2013 18:00,70.83792988,-119.8577774,-544.8853566,695.9916389,22561.14627,-1.567716245,11.40216326,-1.567716245,0.061430658
2456392.292,4/9/2013 19:00,76.92687609,-130.1602743,-591.7215309,756.4932086,24500.45626,-1.635358437,6.774822191,-1.635358437,12.56758412
2456392.333,4/9/2013 20:00,66.08172665,-111.8102815,-508.3006414,648.7325975,21046.31069,-1.423766926,-0.023410029,-1.423766926,-3.13951635
2456392.375,4/9/2013 21:00,42.76507956,-72.35851462,-328.948992,417.0514985,13620.03281,-0.938168162,10.91893166,-0.938168162,2.318130721
2456392.417,4/9/2013 22:00,14.38099202,-24.33263849,-110.6185906,135.018813,4579.791285,-0.259195549,-2.684225647,-0.259195549,-0.168359598
2456392.458,4/9/2013 23:00,-10.71589284,18.13129069,82.42664776,-114.3512548,-3413.486651,0.470216729,0.428996344,0.470216729,3.124328311
2456392.5,4/10/2013 0:00,-25.38717827,42.95510563,195.2781752,-260.1294843,-8086.244354,1.145541965,3.851674097,1.145541965,5.578218211
2456392.542,4/10/2013 1:00,-25.5266648,43.19111685,196.3511057,-261.5154638,-8130.670371,1.621776535,18.71221345,1.621776535,21.43132625
2456392.583,4/10/2013 2:00,-11.09670557,18.77562582,85.35585921,-118.1351226,-3534.77429,1.815469368,15.99161959,1.815469368,14.58747053
2456392.625,4/10/2013 3:00,13.85635059,-23.4449452,-106.5830487,129.8058206,4412.69466,1.717036188,27.20837304,1.717036188,17.54327051
2456392.667,4/10/2013 4:00,42.21230173,-71.42321453,-324.6970249,411.5589346,13443.97483,1.364749631,19.68507815,1.364749631,22.95918499
2456392.708,4/10/2013 5:00,65.57918649,-110.9599835,-504.4351024,643.7392098,20886.25324,0.871668978,13.89321113,0.871668978,11.02721299
2456392.75,4/10/2013 6:00,76.462059,-129.3738038,-588.1461578,751.8746486,24352.41349,0.338857707,10.43785456,0.338857707,11.3780419
2456392.792,4/10/2013 7:00,70.27018961,-118.8971608,-540.5182984,690.3504037,22380.3228,-0.099760691,4.350774766,-0.099760691,12.66946534
2456392.833,4/10/2013 8:00,46.64893868,-78.93000425,-358.8236363,455.6426709,14857.02958,-0.352084226,1.858146857,-0.352084226,14.86717062
2456392.875,4/10/2013 9:00,9.763358833,-16.51960315,-75.09975614,89.13664447,3109.089816,-0.397730771,15.66116705,-0.397730771,12.64898666
2456392.917,4/10/2013 10:00,-32.59081231,55.14365443,250.6885283,-331.7069219,-10380.57887,-0.256354837,-0.042538743,-0.256354837,6.861169535
2456392.958,4/10/2013 11:00,-70.86739166,119.9076267,545.1119766,-712.0343306,-22571.54754,-0.015213302,9.603088196,-0.015213302,8.667016401
2456393,4/10/2013 12:00,-96.17593368,162.7296798,739.7852819,-963.5074866,-30632.23761,0.229346006,12.45621973,0.229346006,4.96306158
2456393.042,4/10/2013 13:00,-102.5751354,173.5571291,789.0079417,-1027.091847,-32670.36299,0.363019165,9.544833374,0.363019165,16.24000307
2456393.083,4/10/2013 14:00,-88.61912196,149.9435544,681.6582861,-888.4207711,-28225.41713,0.311677157,6.365317716,0.311677157,17.91554595
2456393.125,4/10/2013 15:00,-57.71893305,97.66043471,443.974033,-581.3873586,-18383.80533,0.048444347,7.45126658,0.048444347,22.8846226
2456393.167,4/10/2013 16:00,-17.21762866,29.13222769,132.4379997,-178.9544241,-5484.268811,-0.391212405,21.37606583,-0.391212405,19.98434923
2456393.208,4/10/2013 17:00,23.5529846,-39.85164994,-181.1695575,226.1544429,7501.041725,-0.903343781,7.15866768,-0.903343781,7.945594672
2456393.25,4/10/2013 18:00,55.68253455,-94.21484846,-428.3100558,545.4031503,17734.2011,-1.39144428,11.83098705,-1.39144428,15.32667667
2456393.292,4/10/2013 19:00,72.89718056,-123.3420295,-560.7251128,716.4529624,23217.01106,-1.717505839,3.021455725,-1.717505839,1.822213028
