xlday,wl,bp,wl_std,bp_std,dbp,dwl,dt,modeled_y_bp,modWL
41724.748611111194,0.13274339900000001,-0.087477104,0.31948607628506048,-1.2678839128397401,0.00039779099999999457,0.0056022080000000252,-1.0872593934840005,-0.0017958045188185003,-0.0016431884963167328
41724.75,0.12714119099999999,-0.087874894999999995,0.034672528332324155,-1.2748282189027267,-0.00041819099999999831,-0.0055818090000000209,-1.0961380847902582,0.00076044275620755757,0.00054340334958921134
41724.751388888806,0.13272300000000001,-0.087456703999999996,0.31844900098105727,-1.2675277865229433,-8.1598000000002169e-05,8.1598000000016047e-05,-1.1047663691926566,-0.00090277292093418962,-0.0010932622778866072
41724.752777777612,0.13264140199999999,-0.087375105999999994,0.31430059808601091,-1.2661033161701007,-2.1418999999994748e-05,2.1419999999994221e-05,-1.1131413554335197,0.00036272004401790648,0.0005010900544825149
41724.754166666884,0.132619982,-0.087353686999999999,0.31321161563531541,-1.2657294009946365,-0.00019277600000000561,0.0061927760000000109,-1.1212602169984187,-0.00080618602812215388,-0.00098653736487347432
41724.75555555569,0.12642720599999999,-0.087160910999999994,-0.0016261240981164128,-1.2623640771295961,-0.00049978900000000048,-0.0055002120000000043,-1.1291201921518237,0.00075523827329160602,0.00086539183555688418
41724.756944444496,0.13192741799999999,-0.086661121999999993,0.27800199649508717,-1.2536391743969701,0.00012239700000001019,0.0058776029999999813,-1.1367185852667223,-0.00043297360037909509,-0.00064948034896017068
41724.758333333302,0.12604981500000001,-0.086783519000000003,-0.020812500197580065,-1.2557758799262342,-0.00046000899999999734,-0.0055399899999999946,-1.1440527675684713,0.00085016270590719751,0.00095167410181533178
41724.759722222108,0.131589805,-0.086323510000000006,0.26083791469645295,-1.2477454235113621,0.00047020899999999921,-0.00047020999999999868,-1.1511201772516415,0.0016669486337353618,0.0014144541976507888
41724.761111110914,0.132060015,-0.086793719000000005,0.28474316390941601,-1.2559539430846325,-0.00012341700000000067,0.0061234179999999916,-1.1579183210595012,0.00024658099736885616,0.00037349877097904091
41724.762500000186,0.12593659700000001,-0.086670302000000005,-0.02656844861508121,-1.2537994312395289,-3.9779000000003673e-05,-0.0059602209999999878,-1.1644447741596693,-5.0991982547521934e-05,-1.6136486957309473e-05
41724.763888888992,0.131896818,-0.086630523000000001,0.2764463072798079,-1.2531050023789474,0.00042839000000000071,0.0055716090000000051,-1.170697181619479,0.0010125538036070316,0.00086723805557573086
41724.765277777798,0.12632520899999999,-0.087058913000000002,-0.0068116022971645377,-1.2605834804599569,8.1599000000001642e-05,-8.1598000000016047e-05,-1.1766732582302337,-0.00055481879898468625,-0.00060336642218272209
41724.766666666605,0.12640680700000001,-0.087140512000000003,-0.002663199402118184,-1.2620079682699719,0.00011117699999999009,-0.0061111769999999954,-1.182370790125435,0.0011922103300914411,0.0012109654179177989
41724.768055555411,0.13251798400000001,-0.087251688999999993,0.30802608659675051,-1.2639488043249971,-0.00034679199999999855,0.0063467920000000178,-1.1877876343487257,0.00049021082446987652,0.00039581133855757546
41724.769444444217,0.12617119199999999,-0.086904896999999995,-0.01464175216218886,-1.2578947965968303,-0.00033557299999999179,0.00033557199999997844,-1.1929217204135991,-9.4576019540953623e-07,-0.00010282307363078738
41724.770833333489,0.12583562000000001,-0.086569324000000003,-0.031702070506953825,-1.2520366408857293,0.00043859000000000259,-0.00043858999999998871,-1.1977710502513004,-0.00057016235819363646,-0.00054748352768302887
41724.772222222295,0.12627421,-0.087007914000000006,-0.0094043668164470063,-1.2596931821251371,-5.2018000000000897e-05,5.2018999999986493e-05,-1.2023336992660782,0.00035090887147835544,0.00026768645210720893
41724.773611111101,0.12622219100000001,-0.086955896000000005,-0.01204898764290498,-1.2587850949316501,-7.0379000000009295e-05,-0.0059296219999999955,-1.2066078161193616,0.001203225480758901,0.0011609671482475693
41724.774999999907,0.13215181300000001,-0.086885516999999995,0.28941012987622161,-1.2575564765958733,0.00050998900000000236,0.0054900120000000163,-1.2105916245961996,-0.0013263548148907415,-0.0014523161270438602
41724.776388888713,0.12666180099999999,-0.087395505999999998,0.010300572354777347,-1.2664594424868976,-0.00039779099999999457,-0.0056022089999999969,-1.214283422567632,0.00047393642499467319,0.00056554671765455741
41724.777777777985,0.13226400999999999,-0.086997715000000003,0.29511417114702904,-1.2595151364239112,-0.00071398400000000084,0.012713983999999984,-1.2176815840638215,-2.688089526468682e-05,-4.4510542154298227e-07
41724.779166666791,0.119550026,-0.086283731000000002,-0.35125863251436684,-1.2470509946507806,-0.0002764140000000026,-0.011723586000000008,-1.2207845581215713,-0.00047076644837142084,-0.00070907521420938112
41724.780555555597,0.13127361200000001,-0.086007317,0.24476281534851427,-1.2422255878012178,-0.00017237600000000186,0.00017237600000000186,-1.223590870914613,0.00012027781103008382,0.00024729281853259726
41724.781944444403,0.13110123600000001,-0.085834940999999998,0.23599930279383918,-1.2392163902529743,-0.00014279700000000006,0.00014279700000000006,-1.2260991246515713,0.00093674593777249193,0.00075324410663331516
41724.783333333209,0.13095843900000001,-0.085692143999999998,0.22873957230775108,-1.2367235584069136,8.1598000000002169e-05,-8.1597999999988291e-05,-1.2283079994393757,0.00088739712493997379,0.00093862151663060348
41724.784722222015,0.131040037,-0.085773742,0.232887975202796,-1.2381480287597562,-0.00010199800000000592,0.00010199699999999257,-1.2302162524959783,-0.0020421937262978481,-0.0021375777669082191
41724.786111111287,0.13093804000000001,-0.085671743999999994,0.22770249700374789,-1.2363674320901168,6.1199000000011772e-05,0.0059388020000000069,-1.231822719377524,0.00076658608678345313,0.00073551213419953063
41724.787500000093,0.124999238,-0.085732943000000006,-0.074223327279963225,-1.2374357935833351,0.00050896799999999853,-0.00050896900000001188,-1.2331263138237123,0.00043963447907389888,0.00034855737676847513
41724.788888888899,0.12550820700000001,-0.086241911000000004,-0.048347589233828737,-1.2463209357013472,-0.00011117700000000397,-0.005888821999999988,-1.2341260284346003,-0.00014558688948220291,-0.0001193575159927681
41724.790277777705,0.131397029,-0.086130734,0.25103727599825787,-1.2443800996463215,-0.00031721299999999675,0.0063172129999999882,-1.2348209348885586,0.0012863796122153483,0.0014101296381831309
41724.791666666511,0.12507981600000001,-0.085813521000000004,-0.070126780692093077,-1.2388424576203376,-8.0577999999997818e-05,8.0578000000011696e-05,-1.2352101844242362,-7.1769380113505054e-05,-0.00038318576161266299
41724.793055555783,0.124999238,-0.085732943000000006,-0.074223327279963225,-1.2374357935833351,8.0577999999997818e-05,-0.0060805779999999893,-1.2352930075748176,0.0006427268324026282,0.00073834528656978489
41724.794444444589,0.13107981599999999,-0.085813521000000004,0.23491032034314227,-1.2388424576203376,0.00049060900000000296,0.0055093899999999751,-1.2350687153689464,-0.0020500753066789697,-0.0020806424757648777
41724.795833333395,0.12557042600000001,-0.086304130000000007,-0.045184405335610064,-1.2474071035104051,0.00030599299999999052,-0.00030599299999997664,-1.2345366986724535,0.0012621189428684682,0.0012154786555537544
41724.797222222202,0.12587641899999999,-0.086610122999999997,-0.029627869059432061,-1.2527488760621506,0.00053956800000000416,-0.00053956800000001803,-1.2336964291450876,0.00013601684316775302,5.4441363185470104e-06
41724.798611111008,0.12641598700000001,-0.087149691000000001,-0.0021964926375343981,-1.262168207655358,6.2219000000002245e-05,-0.0060622179999999803,-1.2325474589867618,-0.00015308505208787418,5.5616545550226174e-05
41724.799999999814,0.13247820499999999,-0.087211910000000004,0.3060037414564028,-1.2632543754644159,0.00040799099999999644,0.0055920089999999811,-1.2310894213324772,-0.00043861699809724024,-0.00059052474007132913
41724.801388889086,0.12688619600000001,-0.087619901,0.021708705735911816,-1.2703767446858008,0.0,-0.0060000000000000053,-1.2293220302583947,-0.00097847620462842601,-0.0011353370546072061
41724.802777777892,0.13288619600000001,-0.087619901,0.32674580677114856,-1.2703767446858008,8.0577999999997818e-05,0.0059194220000000075,-1.227245081626208,-1.1255284390878651e-05,7.2885158046764875e-05
41724.804166666698,0.126966774,-0.087700478999999998,0.025805252323781253,-1.2717834087228035,0.00010301799999999639,-0.012103017999999993,-1.2248584521165533,-0.00063433043563533348,-0.00068679192869077789
41724.805555555504,0.139069792,-0.087803496999999994,0.64111683973999523,-1.2735818117082824,-0.00043858999999998871,0.012438589999999999,-1.2221621000676492,0.00068270971902541396,0.0007718643990086687
41724.80694444431,0.126631202,-0.087364907000000006,0.0087449339790148725,-1.2659252704688748,-0.00018359600000000809,0.00018359600000000809,-1.2191560656738396,-0.00051212414377235999,-0.00078338638168334168
