xl_time,date_time,V_ugal,vert_mm,areal_mm,WDD_tam,potential,dilation_ppb,wl_ft,dbp,dwl,resid,bp
41277.061249999795,2013-01-03 01:28:12,-27.03707676570294,45.74673388756937,207.96919448178704,-34.739814217195523,-8611.731773507692,10.317059014669917,21.059999999999999,-0.023241157655329081,0.19316290203642339,0.15009161426703316,2.9563876273916572
41277.102916666772,2013-01-03 02:28:12,-44.84324810038215,75.8747757858466,344.9342643881395,-52.432552489268389,-14282.940660149441,17.112104767633593,21.050000000000001,0.044448913123233513,-0.19316290203642339,-0.091044432217494739,2.9609462548508585
41277.144583333284,2013-01-03 03:28:12,-54.17534151663224,91.66467784614174,416.71672694593525,-61.705196408103376,-17255.182705812196,20.673342079264394,21.059999999999999,-0.025397224377653682,-0.38632580407291539,-0.25898900408108128,2.9522278407812923
41277.186249999795,2013-01-03 04:28:12,-51.63452994528635,87.36562466742451,397.1728043391426,-59.180570912507648,-16445.942308656457,19.703738308052234,21.079999999999998,-0.074993178825732754,0.38632580407291539,0.25963074591839497,2.9572093690748678
41277.227916666772,2013-01-03 05:28:12,-36.58463049258298,61.9011947934504,281.4089777489483,-44.226545870689733,-11652.597242218355,13.960518531240808,21.059999999999999,0.018291518025536302,0.0,0.028317540095434857,2.9719188757749091
41277.269583333284,2013-01-03 06:28:12,-11.466020262759326,19.40050628458878,88.19662786114473,-19.267952122412268,-3652.3998455985816,4.374959538550809,21.059999999999999,-0.01066687880225059,-0.193162902036492,-0.17778197115967803,2.9683310933770488
41277.311249999795,2013-01-03 07:28:12,18.721515863968996,-31.67680484183554,-144.00590002564954,10.727276258252441,5962.2343129693845,-7.144961577273851,21.07,-0.086365110721971172,0.193162902036492,0.0073059402811886942,2.9704233440012668
41277.352916666772,2013-01-03 08:28:12,47.64732974566383,-80.6192819296632,-366.50326040364627,39.468820113824833,15175.013953010313,-18.18339454938752,21.059999999999999,-0.044957575996693366,0.19316290203642339,0.040176254807187589,2.9873633936792081
41277.394583333284,2013-01-03 09:28:12,69.24289737108552,-117.15898235187669,-532.6163665783898,60.92681457270605,22053.133495240963,-26.424518781982417,21.050000000000001,-0.040323766992835797,0.0,-0.055080337242737365,2.9961815792221587
41277.436249999795,2013-01-03 10:28:12,79.1986441736933,-134.00410594188907,-609.1959709840489,70.819138934345077,25224.0071591454,-30.22374960803245,21.050000000000001,-0.022156823559583261,0.19316290203649195,0.11972876926280515,3.0040908681740293
