date_time,dilation_ppb,wl_ft
39965.04271,-27.61958691,92.315
39965.05312,-27.29210477,92.318
39965.06354,-26.65153605,92.322
39965.07396,-25.70290078,92.326
39965.08437,-24.45536252,92.33
39965.09479,-22.92208156,92.332
39965.10521,-21.12001619,92.332
39965.11562,-19.06967576,92.334
39965.12604,-16.79482989,92.336
39965.13646,-14.32217823,92.335
39965.14687,-11.68098578,92.333
39965.15729,-8.902688493,92.337
39965.16771,-6.020474611,92.336
39965.17812,-3.068846704,92.343
39965.18854,-0.083169835,92.345
39965.19896,2.900788885,92.339
39965.20937,5.847324031,92.334
39965.21979,8.721253626,92.328
39965.23021,11.48837366,92.318
39965.24063,14.11590027,92.311
39965.25104,16.5728944,92.302
39965.26146,18.83066411,92.292
39965.27188,20.86313974,92.285
39965.28229,22.64721713,92.278
39965.29271,24.16306481,92.268
39965.30313,25.3943908,92.262
39965.31354,26.32866534,92.258
39965.32396,26.95729608,92.254
39965.33438,27.2757528,92.252
39965.34479,27.28363902,92.247
39965.35521,26.9847086,92.248
39965.36563,26.38682599,92.247
39965.37604,25.50186928,92.246
39965.38646,24.34557618,92.246
39965.39688,22.93733358,92.248
39965.40729,21.29991231,92.253
39965.41771,19.45914942,92.258
39965.42813,17.44358131,92.265
39965.43854,15.28403166,92.271
39965.44896,13.01315927,92.275
39965.45938,10.66497154,92.289
39965.46979,8.274310123,92.298
39965.48021,5.876316082,92.31
39965.49063,3.505882543,92.322
39965.50105,1.197103278,92.336
39965.51146,-1.017273843,92.348
39965.52188,-3.106379321,92.367
39965.5323,-5.04173111,92.379
39965.54271,-6.797711031,92.393
39965.55313,-8.351999486,92.406
39965.56355,-9.685959843,92.416
39965.57396,-10.78496453,92.427
39965.58438,-11.63865562,92.436
39965.5948,-12.24113383,92.449
39965.60521,-12.59107081,92.461
39965.61563,-12.69174121,92.471
39965.62605,-12.55097229,92.478
39965.63646,-12.18101045,92.481
39965.64688,-11.59830579,92.486
39965.6573,-10.82321731,92.489
39965.66771,-9.879643316,92.487
39965.67813,-8.794582863,92.483
39965.68855,-7.597635925,92.482
39965.69896,-6.320451161,92.475
39965.70938,-4.99613148,92.467
39965.7198,-3.658608598,92.46
39965.73022,-2.341998556,92.453
39965.74063,-1.079950699,92.444
39965.75105,0.09499714,92.435
39965.76147,1.152044572,92.424
39965.77188,2.062723324,92.409
39965.7823,2.801448949,92.396
39965.79272,3.34601871,92.381
39965.80313,3.678045932,92.366
39965.81355,3.783322485,92.352
39965.82397,3.652102569,92.336
39965.83438,3.279302642,92.32
39965.8448,2.664614146,92.307
39965.85522,1.812527439,92.291
39965.86563,0.732267227,92.281
39965.87605,-0.562358476,92.271
39965.88647,-2.0531921,92.262
39965.89688,-3.718037679,92.241
39965.9073,-5.531042685,92.237
39965.91772,-7.463142584,92.226
39965.92813,-9.482559139,92.223
39965.93855,-11.5553427,92.216
39965.94897,-13.64594816,92.216
39965.95938,-15.71783393,92.211
39965.9698,-17.73407315,92.21
39965.98022,-19.65796663,92.209
39965.99064,-21.45364698,92.208
39966.00105,-23.08666441,92.212
39966.01147,-24.52454481,92.213
39966.02189,-25.73731189,92.219
39966.0323,-26.69796576,92.221
39966.04272,-27.38291161,92.225
39966.05314,-27.77233284,92.231
39966.06355,-27.85050426,92.234
39966.07397,-27.60604192,92.244
39966.08439,-27.03208715,92.262
39966.0948,-26.12642352,92.267
39966.10522,-24.89152619,92.275
39966.11564,-23.33454415,92.284
39966.12605,-21.46721671,92.286
39966.13647,-19.30572622,92.289
39966.14689,-16.87048996,92.294
39966.1573,-14.18589454,92.297
39966.16772,-11.27997682,92.3
39966.17814,-8.184056133,92.3
39966.18855,-4.932322474,92.304
39966.19897,-1.561386448,92.299
39966.20939,1.890203459,92.303
39966.21981,5.382470073,92.305
39966.23022,8.874536837,92.303
39966.24064,12.32517066,92.3
39966.25106,15.69333151,92.295
39966.26147,18.93872202,92.289
39966.27189,22.02233,92.286
39966.28231,24.90695712,92.278
39966.29272,27.55772687,92.272
39966.30314,29.94256507,92.27
39966.31356,32.03264636,92.269
39966.32397,33.80280065,92.268
39966.33439,35.23187342,92.269
39966.34481,36.3030346,92.257
39966.35522,37.00403102,92.257
39966.36564,37.32737814,92.256
39966.37606,37.27048753,92.255
39966.38647,36.83572695,92.254
39966.39689,36.03041123,92.258
39966.40731,34.86672272,92.259
39966.41772,33.361561,92.263
39966.42814,31.53632273,92.268
39966.43856,29.41661349,92.277
39966.44897,27.03189442,92.288
39966.45939,24.41506767,92.297
39966.46981,21.60200562,92.303
39966.48023,18.63103001,92.311
39966.49064,15.54234789,92.329
39966.50106,12.3774524,92.343
39966.51148,9.178497124,92.356
39966.52189,5.987653511,92.369
39966.53231,2.846461399,92.387
39966.54273,-0.20481682,92.403
39966.55314,-3.127827667,92.422
39966.56356,-5.886732807,92.437
39966.57398,-8.448779321,92.453
39966.58439,-10.78482363,92.466
39966.59481,-12.86979919,92.482
39966.60523,-14.68311881,92.497
39966.61564,-16.20900353,92.508
39966.62606,-17.43673088,92.522
39966.63648,-18.36079704,92.53
39966.64689,-18.98098853,92.542
39966.65731,-19.30236106,92.552
39966.66773,-19.33512453,92.557
39966.67814,-19.09443538,92.559
39966.68856,-18.60009889,92.559
39966.69898,-17.87618617,92.561
39966.7094,-16.95057224,92.559
39966.71981,-15.85440309,92.555
39966.73023,-14.62150147,92.549
39966.74065,-13.28772213,92.545
39966.75106,-11.89026861,92.534
39966.76148,-10.4669844,92.524
39966.7719,-9.055631988,92.514
39966.78231,-7.69317356,92.502
39966.79273,-6.415067174,92.486
39966.80315,-5.254591881,92.47
39966.81356,-4.242214762,92.458
39966.82398,-3.405011917,92.433
39966.8344,-2.766154369,92.418
39966.84481,-2.344468437,92.395
39966.85523,-2.154078647,92.379
39966.86565,-2.20413947,92.36
39966.87606,-2.498660411,92.351
39966.88648,-3.036427061,92.332
39966.8969,-3.81101878,92.317
39966.90731,-4.810921852,92.304
39966.91773,-6.019735051,92.289
39966.92815,-7.4164629,92.271
39966.93856,-8.975890288,92.263
39966.94898,-10.66903072,92.254
39966.9594,-12.46363926,92.244
39966.96982,-14.32478026,92.237
39966.98023,-16.2154391,92.228
39966.99065,-18.09716689,92.233
39967.00107,-19.9307464,92.225
39967.01148,-21.67686774,92.225
39967.0219,-23.2968024,92.222
39967.03232,-24.75306433,92.226
39967.04273,-26.01004774,92.225
39967.05315,-27.03463142,92.232
39967.06357,-27.79674068,92.234
39967.07398,-28.26985868,92.241
39967.0844,-28.43147987,92.252
39967.09482,-28.26349954,92.261
39967.10523,-27.75253436,92.27
39967.11565,-26.89017015,92.281
39967.12607,-25.67313399,92.285
39967.13648,-24.1033891,92.292
39967.1469,-22.18815198,92.294
39967.15732,-19.93983216,92.307
39967.16773,-17.37589624,92.316
39967.17815,-14.51865856,92.322
39967.18857,-11.39500195,92.325
39967.19899,-8.036032665,92.33
39967.2094,-4.476674598,92.34
39967.21982,-0.755208366,92.353
39967.23024,3.087238363,92.351
39967.24065,7.007242406,92.351
39967.25107,10.95967108,92.354
39967.26149,14.89829488,92.352
39967.2719,18.77641864,92.351
39967.28232,22.54752281,92.349
39967.29274,26.1659062,92.345
39967.30315,29.58732161,92.338
39967.31357,32.76959557,92.332
39967.32399,35.67322379,92.327
39967.3344,38.2619338,92.323
39967.34482,40.50320696,92.322
39967.35524,42.36875208,92.321
39967.36565,43.83492362,92.314
39967.37607,44.88307797,92.311
39967.38649,45.49986213,92.305
39967.3969,45.67742974,92.298
39967.40732,45.41358063,92.301
39967.41774,44.71182059,92.302
39967.42815,43.58133964,92.3
39967.43857,42.03690781,92.302
39967.44899,40.09868873,92.306
39967.45941,37.79197267,92.311
39967.46982,35.14683172,92.318
39967.48024,32.197701,92.321
39967.49066,28.9828913,92.331
39967.50107,25.54403931,92.347
39967.51149,21.92550304,92.363
39967.52191,18.17371091,92.378
39967.53232,14.33647401,92.397
39967.54274,10.46227178,92.434
39967.55316,6.599522089,92.454
39967.56357,2.795847268,92.473
39967.57399,-0.902652157,92.489
39967.58441,-4.452103943,92.492
39967.59482,-7.811538905,92.504
39967.60524,-10.9435223,92.529
39967.61566,-13.81473058,92.561
39967.62607,-16.39646304,92.573
39967.63649,-18.66507878,92.593
39967.64691,-20.60235041,92.607
39967.65732,-22.19572753,92.616
39967.66774,-23.43850422,92.631
39967.67816,-24.32988657,92.639
39967.68858,-24.87495807,92.643
39967.69899,-25.08454244,92.649
39967.70941,-24.97496549,92.65
39967.71983,-24.56771958,92.652
39967.73024,-23.88903585,92.648
39967.74066,-22.96937165,92.644
39967.75108,-21.84282196,92.639
39967.76149,-20.54646535,92.637
39967.77191,-19.1196562,92.621
39967.78233,-17.60327639,92.608
39967.79274,-16.03895997,92.589
39967.80316,-14.46830563,92.584
39967.81358,-12.93209141,92.569
39967.82399,-11.46950658,92.545
39967.83441,-10.11741502,92.536
39967.84483,-8.909663984,92.517
39967.85524,-7.876451054,92.502
39967.86566,-7.043761093,92.492
39967.87608,-6.432883472,92.476
39967.88649,-6.060018291,92.448
39967.89691,-5.935978498,92.437
39967.90733,-6.065992923,92.411
39967.91774,-6.449613245,92.402
39967.92816,-7.080725905,92.379
39967.93858,-7.947667956,92.364
39967.949,-9.033443896,92.342
39967.95941,-10.31603868,92.332
39967.96983,-11.76882036,92.307
39967.98025,-13.36102435,92.31
39967.99066,-15.05830977,92.3
39968.00108,-16.82337737,92.296
39968.0115,-18.61663758,92.278
39968.02191,-20.39691643,92.274
39968.03233,-22.12218688,92.279
39968.04275,-23.75031272,92.277
39968.05316,-25.23979243,92.283
39968.06358,-26.55049048,92.28
39968.074,-27.64434406,92.283
39968.08441,-28.48603419,92.29
39968.09483,-29.04361039,92.297
39968.10525,-29.28905963,92.308
39968.11566,-29.198811,92.322
39968.12608,-28.75416894,92.333
39968.1365,-27.94166872,92.335
39968.14691,-26.7533498,92.344
39968.15733,-25.18694323,92.351
39968.16775,-23.24597114,92.368
39968.17817,-20.93975751,92.371
39968.18858,-18.2833505,92.363
39968.199,-15.29735809,92.383
39968.20942,-12.00769993,92.384
39968.21983,-8.445279191,92.395
39968.23025,-4.645579666,92.397
39968.24067,-0.648193904,92.394
39968.25108,3.503710632,92.375
39968.2615,7.763979763,92.394
39968.27192,12.08410678,92.384
39968.28233,16.41390367,92.364
39968.29275,20.70219996,92.359
39968.30317,24.89755936,92.352
39968.31358,28.94900417,92.346
39968.324,32.80673724,92.342
39968.33442,36.42285137,92.33
39968.34483,39.7520159,92.315
39968.35525,42.75213086,92.302
39968.36567,45.38493909,92.302
39968.37608,47.61658729,92.297
39968.3865,49.41812786,92.288
39968.39692,50.76595365,92.283
39968.40733,51.64215902,92.278
39968.41775,52.03482127,92.278
39968.42817,51.93819773,92.273
39968.43859,51.35283478,92.271
39968.449,50.28558645,92.273
39968.45942,48.74954134,92.272
39968.46984,46.76385797,92.276
39968.48025,44.35351017,92.276
39968.49067,41.5489451,92.283
39968.50109,38.38565834,92.292
39968.5115,34.90369119,92.3
39968.52192,31.14705724,92.313
39968.53234,27.16310591,92.324
39968.54275,23.00183208,92.344
39968.55317,18.71514196,92.355
39968.56359,14.35608591,92.379
39968.574,9.97807002,92.394
39968.58442,5.634058621,92.415
39968.59484,1.375780249,92.437
39968.60525,-2.747050097,92.455
39968.61567,-6.68747971,92.475
39968.62609,-10.40202539,92.495
39968.6365,-13.85132712,92.51
39968.64692,-17.00073678,92.529
39968.65734,-19.82083144,92.544
39968.66776,-22.28784192,92.558
39968.67817,-24.38398839,92.576
39968.68859,-26.09771666,92.585
39968.69901,-27.42382999,92.594
39968.70942,-28.36351339,92.599
39968.71984,-28.92424913,92.608
39968.73026,-29.11962402,92.611
39968.74067,-28.96903116,92.614
39968.75109,-28.4972708,92.617
39968.76151,-27.73405672,92.609
39968.77192,-26.71343653,92.606
39968.78234,-25.47313594,92.594
39968.79276,-24.05383853,92.586
39968.80317,-22.49841378,92.579
39968.81359,-20.85110751,92.563
39968.82401,-19.15670929,92.548
39968.83442,-17.45971208,92.534
39968.84484,-15.80347973,92.513
39968.85526,-14.22943747,92.499
39968.86567,-12.77630062,92.477
39968.87609,-11.47935556,92.457
39968.88651,-10.36980628,92.439
39968.89692,-9.47419857,92.414
39968.90734,-8.813932196,92.392
39968.91776,-8.404869924,92.372
39968.92818,-8.257050211,92.352
39968.93859,-8.37450846,92.328
39968.94901,-8.755209624,92.307
39968.95943,-9.391092824,92.285
39968.96984,-10.26822654,92.264
39968.98026,-11.36707086,92.246
39968.99068,-12.66284143,92.234
39969.00109,-14.12596768,92.211
39969.01151,-15.72263662,92.202
39969.02193,-17.41541169,92.192
39969.03234,-19.16391525,92.183
39969.04276,-20.92556204,92.175
39969.05318,-22.65633049,92.171
39969.06359,-24.31155804,92.168
39969.07401,-25.84674668,92.165
39969.08443,-27.21836475,92.165
39969.09484,-28.38463146,92.172
39969.10526,-29.30627118,92.176
39969.11568,-29.94722493,92.181
39969.12609,-30.27530802,92.188
39969.13651,-30.26280315,92.195
39969.14693,-29.88698011,92.205
39969.15735,-29.13053415,92.216
39969.16776,-27.98193669,92.225
39969.17818,-26.43569344,92.236
39969.1886,-24.49250645,92.248
39969.19901,-22.15933831,92.258
39969.20943,-19.44937793,92.264
39969.21985,-16.38190916,92.271
39969.23026,-12.98208458,92.277
39969.24068,-9.280608389,92.28
39969.2511,-5.313333518,92.275
39969.26151,-1.120779312,92.28
39969.27193,3.252422877,92.279
39969.28235,7.758147753,92.276
39969.29276,12.3454486,92.278
39969.30318,16.96127434,92.279
39969.3136,21.55122051,92.276
39969.32401,26.06030341,92.269
39969.33443,30.43374586,92.262
39969.34485,34.61776343,92.254
39969.35526,38.5603396,92.247
39969.36568,42.21197855,92.242
39969.3761,45.52642476,92.235
39969.38651,48.46133874,92.229
39969.39693,50.97891904,92.221
39969.40735,53.0464613,92.216
39969.41777,54.63684585,92.208
39969.42818,55.72894667,92.2
39969.4386,56.30795508,92.202
39969.44902,56.36561321,92.199
39969.45943,55.90035322,92.199
39969.46985,54.91733964,92.199
39969.48027,53.42841368,92.202
39969.49068,51.45193965,92.213
39969.5011,49.01255509,92.215
39969.51152,46.14082762,92.216
39969.52193,42.87282308,92.222
39969.53235,39.24959055,92.231
39969.54277,35.31657156,92.244
39969.55318,31.12294169,92.262
39969.5636,26.72089413,92.281
39969.57402,22.16487558,92.297
39969.58443,17.51078588,92.316
39969.59485,12.81515338,92.338
39969.60527,8.134298727,92.356
39969.61568,3.523500028,92.381
39969.6261,-0.963827565,92.402
39969.63652,-5.276924592,92.421
39969.64694,-9.368439571,92.438
39969.65735,-13.19512838,92.455
39969.66777,-16.71848898,92.472
39969.67819,-19.90532073,92.492
39969.6886,-22.72819825,92.514
39969.69902,-25.16585174,92.532
39969.70944,-27.20344626,92.548
39969.71985,-28.83275494,92.561
39969.73027,-30.05222213,92.57
39969.74069,-30.86691483,92.578
39969.7511,-31.28836239,92.585
39969.76152,-31.33428656,92.582
39969.77194,-31.02822597,92.578
39969.78235,-30.39906076,92.582
39969.79277,-29.4804455,92.574
39969.80319,-28.31015961,92.57
39969.8136,-26.92938671,92.557
39969.82402,-25.38193523,92.55
39969.83444,-23.71341419,92.533
39969.84485,-21.97037869,92.518
39969.85527,-20.19946059,92.497
39969.86569,-18.44650002,92.484
39969.8761,-16.7556935,92.458
39969.88652,-15.16877432,92.435
39969.89694,-13.72424006,92.415
39969.90736,-12.45664154,92.39
39969.91777,-11.39594615,92.372
39969.92819,-10.56698723,92.355
39969.93861,-9.989009558,92.336
39969.94902,-9.675319034,92.315
39969.95944,-9.633042985,92.295
39969.96986,-9.863005027,92.273
39969.98027,-10.35971655,92.253
39969.99069,-11.11148461,92.237
39970.00111,-12.10063373,92.222
39970.01152,-13.30383728,92.202
39970.02194,-14.69255177,92.189
39970.03236,-16.23354579,92.182
39970.04277,-17.88951361,92.173
39970.05319,-19.61976194,92.165
39970.06361,-21.38095723,92.16
39970.07402,-23.12791982,92.162
39970.08444,-24.81445072,92.158
39970.09486,-26.39417627,92.161
39970.10527,-27.82139586,92.163
39970.11569,-29.05191794,92.167
39970.12611,-30.04387017,92.173
39970.13653,-30.75846987,92.183
39970.14694,-31.16074213,92.196
39970.15736,-31.22017376,92.206
39970.16778,-30.9112926,92.217
39970.17819,-30.21416317,92.232
39970.18861,-29.11479094,92.24
39970.19903,-27.60542927,92.257
39970.20944,-25.68478473,92.268
39970.21986,-23.35811797,92.277
39970.23028,-20.63723931,92.286
39970.24069,-17.54039956,92.294
39970.25111,-14.09207854,92.301
39970.26153,-10.32267492,92.304
39970.27194,-6.268102834,92.31
39970.28236,-1.969301839,92.316
39970.29278,2.528331914,92.318
39970.30319,7.175584291,92.319
39970.31361,11.92012166,92.321
39970.32403,16.70723851,92.317
39970.33444,21.48064285,92.314
39970.34486,26.18326753,92.309
39970.35528,30.75809528,92.304
39970.36569,35.14898533,92.295
39970.37611,39.30148914,92.289
39970.38653,43.16364335,92.283
39970.39695,46.68672819,92.28
39970.40736,49.82598012,92.273
39970.41778,52.54124834,92.267
39970.4282,54.79758527,92.261
39970.43861,56.56576254,92.255
39970.44903,57.82270446,92.25
39970.45945,58.55183282,92.249
39970.46986,58.74331751,92.249
39970.48028,58.39422921,92.246
39970.4907,57.5085916,92.241
39970.50111,56.09733209,92.248
39970.51153,54.17813135,92.251
39970.52195,51.77517378,92.256
39970.53236,48.91880192,92.267
39970.54278,45.64507987,92.271
39970.5532,41.99527173,92.28
39970.56361,38.01524237,92.294
39970.57403,33.75478942,92.308
39970.58445,29.26691589,92.323
39970.59486,24.60705444,92.341
39970.60528,19.83225445,92.358
39970.6157,15.00034447,92.382
39970.62612,10.16908231,92.403
39970.63653,5.395306165,92.426
39970.64695,0.734099625,92.445
39970.65737,-3.762016234,92.465
39970.66778,-8.043850912,92.484
39970.6782,-12.06626037,92.501
39970.68862,-15.78879908,92.523
39970.69903,-19.17629746,92.54
39970.70945,-22.19935495,92.555
39970.71987,-24.83474025,92.571
39970.73028,-27.06569159,92.585
39970.7407,-28.88211163,92.591
39970.75112,-30.28065287,92.604
39970.76153,-31.26469177,92.609
39970.77195,-31.84419115,92.616
39970.78237,-32.03545264,92.617
39970.79278,-31.86076263,92.613
39970.8032,-31.34793735,92.616
39970.81362,-30.52977416,92.611
39970.82403,-29.44341822,92.611
39970.83445,-28.12965498,92.601
39970.84487,-26.6321407,92.588
39970.85528,-24.99658411,92.572
39970.8657,-23.26989355,92.561
39970.87612,-21.49930467,92.542
39970.88654,-19.73150406,92.526
39970.89695,-18.01176467,92.507
39970.90737,-16.38310854,92.481
39970.91779,-14.88551201,92.462
39970.9282,-13.55516798,92.441
39970.93862,-12.42381868,92.416
39970.94904,-11.51817113,92.391
39970.95945,-10.8594062,92.37
39970.96987,-10.46279014,92.349
39970.98029,-10.3373957,92.322
39970.9907,-10.48593803,92.305
39971.00112,-10.90472817,92.286
39971.01154,-11.58374491,92.265
39971.02195,-12.50682351,92.246
39971.03237,-13.65195761,92.231
39971.04279,-14.99170861,92.215
39971.0532,-16.49371477,92.202
39971.06362,-18.12129051,92.189
39971.07404,-19.83410471,92.187
39971.08445,-21.58892569,92.183
39971.09487,-23.34041892,92.182
39971.10529,-25.04198333,92.182
39971.11571,-26.64661085,92.185
39971.12612,-28.10775404,92.187
39971.13654,-29.38018643,92.19
39971.14696,-30.42084047,92.196
39971.15737,-31.18960876,92.205
39971.16779,-31.65009467,92.212
39971.17821,-31.77029998,92.22
39971.18862,-31.52323797,92.23
39971.19904,-30.88746204,92.241
39971.20946,-29.84750149,92.254
39971.21987,-28.39419768,92.264
39971.23029,-26.52493555,92.277
39971.24071,-24.24376746,92.288
39971.25112,-21.56142773,92.3
39971.26154,-18.49523848,92.311
39971.27196,-15.06890889,92.321
39971.28237,-11.31223158,92.325
39971.29279,-7.260681774,92.332
39971.30321,-2.954925872,92.339
39971.31362,1.559752174,92.34
39971.32404,6.23409737,92.342
39971.33446,11.01559264,92.343
39971.34488,15.84921902,92.341
39971.35529,20.67825504,92.343
39971.36571,25.44510313,92.341
39971.37613,30.09213011,92.339
39971.38654,34.56250909,92.333
39971.39696,38.80105013,92.329
39971.40738,42.75500707,92.321
39971.41779,46.37484854,92.312
39971.42821,49.61498188,92.307
39971.43863,52.43441909,92.303
39971.44904,54.79737513,92.299
39971.45946,56.67378992,92.295
39971.46988,58.03976628,92.293
39971.48029,58.87791762,92.29
39971.49071,59.17762018,92.288
39971.50113,58.93516636,92.289
39971.51154,58.15381687,92.288
39971.52196,56.84375097,92.291
39971.53238,55.02191551,92.296
39971.54279,52.71177517,92.303
39971.55321,49.9429673,92.312
39971.56363,46.75086666,92.32
39971.57404,43.1760662,92.331
39971.58446,39.26378169,92.345
39971.59488,35.06318877,92.362
39971.6053,30.62670234,92.376
39971.61571,26.00920876,92.394
39971.62613,21.26726245,92.415
39971.63655,16.45825873,92.435
39971.64696,11.63959539,92.45
39971.65738,6.867835542,92.473
39971.6678,2.197884694,92.485
39971.67821,-2.317805587,92.511
39971.68863,-6.629994922,92.529
39971.69905,-10.69336052,92.547
39971.70946,-14.46714154,92.562
39971.71988,-17.91571111,92.581
39971.7303,-21.00906665,92.595
39971.74071,-23.72323042,92.612
39971.75113,-26.04055351,92.623
39971.76155,-27.94991781,92.633
39971.77196,-29.44683227,92.645
39971.78238,-30.5334214,92.646
39971.7928,-31.21830544,92.655
39971.80321,-31.51637378,92.656
39971.81363,-31.44845471,92.655
39971.82405,-31.04088648,92.652
39971.83447,-30.32499635,92.645
39971.84488,-29.336496,92.638
39971.8553,-28.1148031,92.623
39971.86572,-26.70230035,92.613
39971.87613,-25.14354448,92.603
39971.88655,-23.48443868,92.582
39971.89697,-21.77138281,92.567
39971.90738,-20.05041614,92.553
39971.9178,-18.36636794,92.529
39971.92822,-16.76203079,92.508
39971.93863,-15.27737176,92.484
39971.94905,-13.94879544,92.46
39971.95947,-12.80847257,92.436
39971.96988,-11.88374639,92.414
39971.9803,-11.1966278,92.389
39971.99072,-10.76338869,92.369
39972.00113,-10.59426106,92.339
39972.01155,-10.69324767,92.324
39972.02197,-11.05804771,92.304
39972.03238,-11.68009914,92.283
39972.0428,-12.5447368,92.265
39972.05322,-13.63146369,92.25
39972.06363,-14.91433017,92.237
39972.07405,-16.36241426,92.225
39972.08447,-17.94039417,92.213
39972.09489,-19.60920245,92.206
39972.1053,-21.32674973,92.2
39972.11572,-23.04870483,92.195
39972.12614,-24.72931698,92.193
39972.13655,-26.32226511,92.191
39972.14697,-27.78151904,92.194
39972.15739,-29.06219696,92.197
39972.1678,-30.12140407,92.205
39972.17822,-30.91903749,92.212
39972.18864,-31.41854348,92.22
39972.19905,-31.58761385,92.231
39972.20947,-31.39880975,92.238
39972.21989,-30.83010239,92.246
39972.2303,-29.86532182,92.256
39972.24072,-28.49450659,92.262
39972.25114,-26.71414898,92.269
39972.26155,-24.52733215,92.275
39972.27197,-21.94375774,92.283
39972.28239,-18.97966391,92.289
39972.2928,-15.65763609,92.298
39972.30322,-12.00631412,92.3
39972.31364,-8.060001168,92.301
39972.32406,-3.858181522,92.305
39972.33447,0.555044481,92.31
39972.34489,5.131598805,92.311
39972.35531,9.820126732,92.312
39972.36572,14.56674908,92.308
39972.37614,19.3158535,92.307
39972.38656,24.01091231,92.304
39972.39697,28.59531392,92.299
39972.40739,33.01319515,92.292
39972.41781,37.21026141,92.282
39972.42822,41.13458249,92.281
39972.43864,44.73735199,92.278
39972.44906,47.97359897,92.272
39972.45947,50.8028415,92.264
39972.46989,53.18967255,92.261
39972.48031,55.10426971,92.256
39972.49072,56.52282169,92.251
39972.50114,57.42786535,92.246
39972.51156,57.80852898,92.247
39972.52197,57.66067834,92.245
39972.53239,56.98696386,92.248
39972.54281,55.79676849,92.253
39972.55322,54.10605757,92.253
39972.56364,51.93713292,92.255
39972.57406,49.31829534,92.262
39972.58448,46.28342052,92.273
39972.59489,42.87145493,92.284
39972.60531,39.12583916,92.296
39972.61573,35.09386746,92.309
39972.62614,30.82599292,92.323
39972.63656,26.3750886,92.339
39972.64698,21.79567563,92.355
39972.65739,17.1431297,92.373
39972.66781,12.47287767,92.389
39972.67823,7.839596367,92.405
39972.68864,3.296425438,92.426
39972.69906,-1.105793898,92.443
39972.70948,-5.319242691,92.463
39972.71989,-9.29979973,92.479
39972.73031,-13.00765826,92.497
39972.74073,-16.40787445,92.516
39972.75114,-19.4708389,92.527
39972.76156,-22.17266384,92.544
39972.77198,-24.49547958,92.556
39972.78239,-26.42763529,92.57
39972.79281,-27.96380063,92.579
39972.80323,-29.10496605,92.585
39972.81365,-29.85834147,92.591
39972.82406,-30.2371543,92.593
39972.83448,-30.26034972,92.594
39972.8449,-29.95219743,92.591
39972.85531,-29.34181103,92.588
39972.86573,-28.46258727,92.584
39972.87615,-27.35157429,92.57
39972.88656,-26.04877889,92.562
39972.89698,-24.59642435,92.544
39972.9074,-23.03817104,92.535
39972.91781,-21.41831311,92.519
39972.92823,-19.78096501,92.501
39972.93865,-18.16925181,92.483
39972.94906,-16.62451779,92.463
39972.95948,-15.18556712,92.442
39972.9699,-13.88795037,92.42
39972.98031,-12.7633099,92.403
39972.99073,-11.83879595,92.381
39973.00115,-11.13656445,92.359
39973.01156,-10.673366,92.34
39973.02198,-10.46023362,92.316
39973.0324,-10.50227574,92.295
39973.04281,-10.79857817,92.277
39973.05323,-11.34221746,92.26
39973.06365,-12.12038565,92.246
39973.07407,-13.11462436,92.23
39973.08448,-14.30116414,92.218
39973.0949,-15.65136311,92.211
39973.10532,-17.13223678,92.203
39973.11573,-18.70706958,92.198
39973.12615,-20.33609671,92.194
39973.13657,-21.97724399,92.188
39973.14698,-23.58691202,92.187
39973.1574,-25.12079024,92.189
39973.16782,-26.53468625,92.192
39973.17823,-27.78535505,92.195
39973.18865,-28.83131339,92.2
39973.19907,-29.63362444,92.203
39973.20948,-30.156639,92.213
39973.2199,-30.36867996,92.222
39973.23032,-30.24265822,92.227
39973.24073,-29.75660943,92.237
39973.25115,-28.89414246,92.242
39973.26157,-27.64479239,92.25
39973.27198,-26.00427211,92.263
39973.2824,-23.97461909,92.27
39973.29282,-21.56423529,92.275
39973.30324,-18.78782017,92.279
39973.31365,-15.66619883,92.289
39973.32407,-12.22604867,92.297
39973.33449,-8.499530072,92.293
39973.3449,-4.523827763,92.294
39973.35532,-0.340611157,92.295
39973.36574,4.004576901,92.299
39973.37615,8.462992538,92.298
39973.38657,12.98341307,92.296
39973.39699,17.51289709,92.295
39973.4074,21.99757009,92.291
39973.41782,26.38342295,92.284
39973.42824,30.61711072,92.278
39973.43865,34.64673926,92.274
39973.44907,38.42262763,92.268
39973.45949,41.89803475,92.263
39973.4699,45.02983937,92.258
39973.48032,47.77916363,92.249
39973.49074,50.11193089,92.245
39973.50115,51.99935022,92.239
39973.51157,53.4183207,92.237
39973.52199,54.35175012,92.236
39973.5324,54.78878406,92.236
39973.54282,54.72494246,92.236
39973.55324,54.16216245,92.236
39973.56366,53.10874746,92.241
39973.57407,51.57922385,92.244
39973.58449,49.59410794,92.25
39973.59491,47.17958729,92.258
39973.60532,44.36712147,92.264
39973.61574,41.19296853,92.275
39973.62616,37.69764453,92.291
39973.63657,33.92532432,92.301
39973.64699,29.92319256,92.318
39973.65741,25.74075462,92.333
39973.66782,21.42911759,92.35
39973.67824,17.0402519,92.365
39973.68866,12.6262445,92.384
39973.69907,8.23855433,92.401
39973.70949,3.927281182,92.418
39973.71991,-0.259541541,92.438
39973.73032,-4.276619696,92.457
39973.74074,-8.08202704,92.472
39973.75116,-11.63778035,92.492
39973.76157,-14.91035245,92.509
39973.77199,-17.87111543,92.523
39973.78241,-20.49670733,92.537
39973.79283,-22.76931655,92.547
